date, time, 1.1.1.1, 64.98.135.91
2023-07-08, 15:44:28, 0, 0
2023-07-08, 15:44:29, 0, 0
2023-07-08, 15:44:30, 0, 0
2023-07-08, 15:44:32, 243, 0
2023-07-08, 15:44:32, 85, 239
2023-07-08, 15:44:34, 84, 0
2023-07-08, 15:44:35, 242, 0
2023-07-08, 15:44:36, 85, 0
2023-07-08, 15:44:37, 85, 0
2023-07-08, 15:44:38, 82, 258
2023-07-08, 15:44:40, 0, 0
2023-07-08, 15:44:40, 86, 234
2023-07-08, 15:44:41, 85, 237
2023-07-08, 15:44:42, 84, 236
2023-07-08, 15:44:43, 80, 238
2023-07-08, 15:44:44, 82, 238
2023-07-08, 15:44:45, 85, 237
2023-07-08, 15:44:46, 82, 237
2023-07-08, 15:44:47, 83, 238
2023-07-08, 15:44:48, 80, 238
2023-07-08, 15:44:49, 84, 237
2023-07-08, 15:44:50, 81, 240
2023-07-08, 15:44:51, 81, 237
2023-07-08, 15:44:53, 97, 243
2023-07-08, 15:44:54, 80, 247
2023-07-08, 15:44:55, 83, 251
2023-07-08, 15:44:56, 82, 234
2023-07-08, 15:44:57, 83, 236
2023-07-08, 15:44:58, 82, 248
2023-07-08, 15:44:59, 83, 241
2023-07-08, 15:45:00, 81, 237
2023-07-08, 15:45:01, 81, 238
2023-07-08, 15:45:02, 85, 236
2023-07-08, 15:45:03, 82, 238
2023-07-08, 15:45:04, 83, 236
2023-07-08, 15:45:05, 82, 236
2023-07-08, 15:45:06, 81, 238
2023-07-08, 15:45:07, 84, 235
2023-07-08, 15:45:08, 84, 236
2023-07-08, 15:45:09, 82, 238
2023-07-08, 15:45:10, 81, 236
2023-07-08, 15:45:11, 101, 235
2023-07-08, 15:45:13, 91, 235
2023-07-08, 15:45:14, 84, 244
2023-07-08, 15:45:15, 82, 240
2023-07-08, 15:45:16, 81, 236
2023-07-08, 15:45:17, 80, 238
2023-07-08, 15:45:18, 85, 247
2023-07-08, 15:45:19, 84, 244
2023-07-08, 15:45:20, 85, 235
2023-07-08, 15:45:21, 82, 234
2023-07-08, 15:45:22, 83, 236
2023-07-08, 15:45:23, 80, 236
2023-07-08, 15:45:24, 82, 238
2023-07-08, 15:45:25, 80, 237
2023-07-08, 15:45:26, 81, 237
2023-07-08, 15:45:27, 83, 235
2023-07-08, 15:45:28, 82, 238
2023-07-08, 15:45:29, 133, 245
2023-07-08, 15:45:31, 235, 0
2023-07-08, 15:45:31, 81, 235
2023-07-08, 15:45:32, 82, 235
2023-07-08, 15:45:34, 234, 386
2023-07-08, 15:45:34, 91, 235
2023-07-08, 15:45:36, 89, 234
2023-07-08, 15:45:37, 137, 299
2023-07-08, 15:45:38, 95, 239
2023-07-08, 15:45:39, 87, 243
2023-07-08, 15:45:40, 81, 242
2023-07-08, 15:45:41, 81, 239
2023-07-08, 15:45:42, 81, 238
2023-07-08, 15:45:43, 81, 239
2023-07-08, 15:45:44, 84, 0
2023-07-08, 15:45:45, 87, 237
2023-07-08, 15:45:46, 85, 238
2023-07-08, 15:45:47, 89, 237
2023-07-08, 15:45:48, 89, 248
2023-07-08, 15:45:49, 82, 234
2023-07-08, 15:45:50, 82, 239
2023-07-08, 15:45:51, 85, 236
2023-07-08, 15:45:52, 82, 236
2023-07-08, 15:45:53, 81, 232
2023-07-08, 15:45:54, 81, 237
2023-07-08, 15:45:55, 83, 243
2023-07-08, 15:45:56, 81, 234
2023-07-08, 15:45:57, 82, 237
2023-07-08, 15:45:58, 90, 236
2023-07-08, 15:45:59, 99, 242
2023-07-08, 15:46:01, 87, 236
2023-07-08, 15:46:02, 81, 241
2023-07-08, 15:46:03, 82, 236
2023-07-08, 15:46:04, 82, 235
2023-07-08, 15:46:05, 81, 247
2023-07-08, 15:46:06, 84, 248
2023-07-08, 15:46:07, 85, 240
2023-07-08, 15:46:08, 84, 237
2023-07-08, 15:46:09, 83, 236
2023-07-08, 15:46:10, 81, 239
2023-07-08, 15:46:11, 80, 238
2023-07-08, 15:46:12, 81, 236
2023-07-08, 15:46:13, 84, 235
2023-07-08, 15:46:14, 82, 236
2023-07-08, 15:46:16, 81, 0
2023-07-08, 15:46:16, 83, 234
2023-07-08, 15:46:17, 83, 235
2023-07-08, 15:46:18, 83, 242
2023-07-08, 15:46:19, 86, 237
2023-07-08, 15:46:21, 100, 241
2023-07-08, 15:46:22, 93, 233
2023-07-08, 15:46:23, 88, 242
2023-07-08, 15:46:24, 247, 0
2023-07-08, 15:46:25, 243, 0
2023-07-08, 15:46:26, 83, 254
2023-07-08, 15:46:27, 90, 243
2023-07-08, 15:46:28, 83, 239
2023-07-08, 15:46:29, 84, 239
2023-07-08, 15:46:30, 81, 239
2023-07-08, 15:46:31, 82, 240
2023-07-08, 15:46:32, 83, 241
2023-07-08, 15:46:33, 81, 237
2023-07-08, 15:46:34, 82, 235
2023-07-08, 15:46:36, 84, 0
2023-07-08, 15:46:37, 0, 0
2023-07-08, 15:46:37, 83, 239
2023-07-08, 15:46:38, 82, 236
2023-07-08, 15:46:39, 81, 235
2023-07-08, 15:46:41, 91, 237
2023-07-08, 15:46:42, 118, 272
2023-07-08, 15:46:43, 198, 352
