date, time, 1.1.1.1, 64.98.135.91
2023-07-08, 15:09:13, 83, 235
2023-07-08, 15:09:14, 81, 237
2023-07-08, 15:09:15, 82, 238
2023-07-08, 15:09:16, 81, 234
2023-07-08, 15:09:17, 82, 235
2023-07-08, 15:09:18, 92, 234
2023-07-08, 15:09:19, 87, 238
2023-07-08, 15:09:20, 83, 232
2023-07-08, 15:09:21, 82, 238
2023-07-08, 15:09:23, 238, 0
2023-07-08, 15:09:24, 80, 236
2023-07-08, 15:09:25, 80, 238
2023-07-08, 15:09:26, 82, 235
2023-07-08, 15:09:27, 80, 236
2023-07-08, 15:09:28, 79, 236
2023-07-08, 15:09:29, 160, 238
2023-07-08, 15:09:30, 85, 235
2023-07-08, 15:09:31, 82, 239
2023-07-08, 15:09:32, 84, 235
2023-07-08, 15:09:33, 84, 236
2023-07-08, 15:09:34, 83, 235
2023-07-08, 15:09:35, 81, 237
2023-07-08, 15:09:36, 80, 235
2023-07-08, 15:09:37, 82, 237
2023-07-08, 15:09:38, 92, 239
2023-07-08, 15:09:39, 81, 235
2023-07-08, 15:09:40, 81, 244
2023-07-08, 15:09:42, 84, 234
2023-07-08, 15:09:43, 84, 235
2023-07-08, 15:09:44, 81, 237
2023-07-08, 15:09:45, 81, 235
2023-07-08, 15:09:46, 81, 240
2023-07-08, 15:09:47, 155, 306
2023-07-08, 15:09:48, 86, 242
2023-07-08, 15:09:49, 83, 236
2023-07-08, 15:09:50, 82, 237
2023-07-08, 15:09:51, 183, 334
2023-07-08, 15:09:52, 155, 310
2023-07-08, 15:09:53, 82, 235
2023-07-08, 15:09:54, 80, 234
2023-07-08, 15:09:56, 238, 0
2023-07-08, 15:09:56, 79, 236
2023-07-08, 15:09:57, 81, 233
2023-07-08, 15:09:58, 81, 233
2023-07-08, 15:09:59, 81, 235
2023-07-08, 15:10:00, 92, 234
2023-07-08, 15:10:01, 96, 251
2023-07-08, 15:10:02, 83, 248
2023-07-08, 15:10:03, 80, 247
2023-07-08, 15:10:04, 81, 237
2023-07-08, 15:10:05, 85, 236
2023-07-08, 15:10:07, 82, 234
2023-07-08, 15:10:08, 81, 0
2023-07-08, 15:10:09, 80, 234
2023-07-08, 15:10:10, 82, 238
2023-07-08, 15:10:11, 81, 235
2023-07-08, 15:10:12, 80, 234
2023-07-08, 15:10:13, 80, 236
2023-07-08, 15:10:14, 81, 236
2023-07-08, 15:10:15, 80, 235
2023-07-08, 15:10:16, 84, 236
2023-07-08, 15:10:17, 81, 235
2023-07-08, 15:10:18, 80, 238
2023-07-08, 15:10:19, 83, 235
2023-07-08, 15:10:20, 80, 235
2023-07-08, 15:10:21, 80, 234
2023-07-08, 15:10:22, 87, 233
2023-07-08, 15:10:23, 80, 233
2023-07-08, 15:10:24, 80, 240
2023-07-08, 15:10:26, 82, 236
2023-07-08, 15:10:27, 81, 235
2023-07-08, 15:10:28, 80, 235
2023-07-08, 15:10:29, 85, 253
2023-07-08, 15:10:30, 83, 244
2023-07-08, 15:10:31, 81, 241
