date, time, 1.1.1.1, 64.98.135.91
2023-07-08, 05:49:04, 0, 0
2023-07-08, 05:49:05, 0, 0
2023-07-08, 05:49:06, 0, 0
2023-07-08, 05:49:07, 0, 0
2023-07-08, 05:49:08, 0, 0
2023-07-08, 05:49:09, 246, 0
2023-07-08, 05:49:11, 0, 0
2023-07-08, 05:49:12, 0, 0
2023-07-08, 05:49:13, 0, 0
2023-07-08, 05:49:14, 320, 0
2023-07-08, 05:49:14, 200, 345
2023-07-08, 05:49:15, 114, 267
2023-07-08, 05:49:17, 231, 0
2023-07-08, 05:49:17, 312, 463
2023-07-08, 05:49:18, 280, 404
2023-07-08, 05:49:20, 303, 460
2023-07-08, 05:49:21, 311, 461
2023-07-08, 05:49:22, 314, 474
2023-07-08, 05:49:23, 232, 388
2023-07-08, 05:49:24, 314, 474
2023-07-08, 05:49:25, 315, 470
2023-07-08, 05:49:26, 359, 514
2023-07-08, 05:49:27, 239, 420
2023-07-08, 05:49:28, 319, 474
2023-07-08, 05:49:29, 311, 468
2023-07-08, 05:49:31, 383, 0
2023-07-08, 05:49:31, 108, 264
2023-07-08, 05:49:32, 158, 313
2023-07-08, 05:49:33, 304, 463
2023-07-08, 05:49:34, 195, 348
2023-07-08, 05:49:35, 274, 432
2023-07-08, 05:49:36, 308, 484
2023-07-08, 05:49:37, 312, 466
2023-07-08, 05:49:38, 356, 487
2023-07-08, 05:49:39, 249, 401
2023-07-08, 05:49:40, 311, 468
2023-07-08, 05:49:41, 303, 486
2023-07-08, 05:49:42, 340, 492
2023-07-08, 05:49:44, 387, 540
2023-07-08, 05:49:45, 0, 0
2023-07-08, 05:49:46, 300, 450
2023-07-08, 05:49:47, 237, 392
2023-07-08, 05:49:48, 227, 382
2023-07-08, 05:49:49, 136, 287
2023-07-08, 05:49:50, 242, 367
2023-07-08, 05:49:51, 254, 406
2023-07-08, 05:49:52, 172, 328
2023-07-08, 05:49:53, 143, 298
2023-07-08, 05:49:54, 246, 399
2023-07-08, 05:49:55, 356, 512
2023-07-08, 05:49:56, 362, 517
2023-07-08, 05:49:57, 349, 501
2023-07-08, 05:49:58, 306, 463
