date, time, 1.1.1.1, 64.98.135.91
2023-07-07, 21:00:22, 88, 245
2023-07-07, 21:00:24, 97, 241
2023-07-07, 21:00:24, 78, 235
2023-07-07, 21:00:25, 81, 237
2023-07-07, 21:00:26, 81, 238
2023-07-07, 21:00:28, 79, 236
2023-07-07, 21:00:29, 79, 235
2023-07-07, 21:00:30, 79, 237
2023-07-07, 21:00:31, 81, 234
2023-07-07, 21:00:32, 79, 235
2023-07-07, 21:00:33, 79, 233
2023-07-07, 21:00:34, 78, 240
2023-07-07, 21:00:35, 87, 238
2023-07-07, 21:00:36, 81, 235
2023-07-07, 21:00:37, 83, 237
2023-07-07, 21:00:38, 82, 235
2023-07-07, 21:00:39, 81, 235
2023-07-07, 21:00:40, 80, 236
2023-07-07, 21:00:41, 79, 236
2023-07-07, 21:00:42, 78, 238
2023-07-07, 21:00:43, 82, 235
2023-07-07, 21:00:44, 78, 237
2023-07-07, 21:00:45, 81, 236
2023-07-07, 21:00:47, 78, 237
2023-07-07, 21:00:48, 80, 234
2023-07-07, 21:00:49, 78, 237
2023-07-07, 21:00:50, 98, 252
2023-07-07, 21:00:51, 79, 234
2023-07-07, 21:00:52, 78, 238
2023-07-07, 21:00:53, 85, 237
2023-07-07, 21:00:54, 86, 237
2023-07-07, 21:00:55, 82, 234
2023-07-07, 21:00:56, 80, 236
2023-07-07, 21:00:57, 80, 234
2023-07-07, 21:00:58, 79, 239
2023-07-07, 21:00:59, 79, 234
2023-07-07, 21:01:00, 80, 235
2023-07-07, 21:01:01, 78, 233
2023-07-07, 21:01:02, 79, 233
2023-07-07, 21:01:03, 77, 237
2023-07-07, 21:01:04, 77, 237
2023-07-07, 21:01:06, 79, 234
2023-07-07, 21:01:07, 78, 236
2023-07-07, 21:01:08, 80, 234
2023-07-07, 21:01:09, 78, 237
2023-07-07, 21:01:10, 79, 234
2023-07-07, 21:01:11, 76, 236
2023-07-07, 21:01:12, 78, 236
2023-07-07, 21:01:13, 90, 237
2023-07-07, 21:01:14, 78, 239
2023-07-07, 21:01:15, 196, 353
2023-07-07, 21:01:16, 80, 235
2023-07-07, 21:01:17, 80, 233
2023-07-07, 21:01:18, 81, 234
2023-07-07, 21:01:19, 78, 236
2023-07-07, 21:01:20, 79, 244
2023-07-07, 21:01:21, 77, 236
2023-07-07, 21:01:23, 145, 312
2023-07-07, 21:01:23, 77, 236
2023-07-07, 21:01:25, 89, 249
2023-07-07, 21:01:26, 122, 276
2023-07-07, 21:01:27, 78, 240
2023-07-07, 21:01:28, 78, 233
2023-07-07, 21:01:29, 78, 236
2023-07-07, 21:01:30, 78, 237
2023-07-07, 21:01:31, 78, 236
2023-07-07, 21:01:32, 79, 235
2023-07-07, 21:01:33, 77, 237
2023-07-07, 21:01:34, 79, 236
2023-07-07, 21:01:35, 81, 237
2023-07-07, 21:01:36, 79, 235
2023-07-07, 21:01:37, 88, 237
2023-07-07, 21:01:38, 90, 235
2023-07-07, 21:01:39, 86, 236
2023-07-07, 21:01:40, 79, 235
2023-07-07, 21:01:41, 78, 237
2023-07-07, 21:01:42, 78, 234
2023-07-07, 21:01:43, 77, 238
2023-07-07, 21:01:44, 80, 235
2023-07-07, 21:01:45, 78, 233
2023-07-07, 21:01:46, 78, 237
