date, time, 1.1.1.1, 64.98.135.91
2023-07-08, 07:53:05, 81, 241
2023-07-08, 07:53:06, 81, 239
2023-07-08, 07:53:07, 84, 246
2023-07-08, 07:53:08, 81, 249
2023-07-08, 07:53:09, 82, 244
2023-07-08, 07:53:10, 81, 241
2023-07-08, 07:53:11, 84, 241
2023-07-08, 07:53:12, 83, 237
2023-07-08, 07:53:13, 82, 238
2023-07-08, 07:53:14, 83, 239
2023-07-08, 07:53:15, 82, 240
2023-07-08, 07:53:16, 188, 356
2023-07-08, 07:53:17, 128, 289
2023-07-08, 07:53:18, 131, 291
2023-07-08, 07:53:20, 230, 382
2023-07-08, 07:53:21, 80, 239
2023-07-08, 07:53:22, 79, 240
2023-07-08, 07:53:23, 80, 237
2023-07-08, 07:53:24, 92, 239
2023-07-08, 07:53:25, 83, 239
2023-07-08, 07:53:26, 83, 240
2023-07-08, 07:53:27, 82, 238
2023-07-08, 07:53:28, 80, 241
2023-07-08, 07:53:29, 80, 239
2023-07-08, 07:53:30, 80, 238
2023-07-08, 07:53:31, 80, 239
2023-07-08, 07:53:32, 81, 238
2023-07-08, 07:53:33, 80, 240
2023-07-08, 07:53:34, 82, 238
2023-07-08, 07:53:35, 80, 240
2023-07-08, 07:53:36, 81, 242
2023-07-08, 07:53:37, 81, 239
2023-07-08, 07:53:38, 80, 241
2023-07-08, 07:53:39, 82, 241
2023-07-08, 07:53:40, 80, 239
2023-07-08, 07:53:41, 83, 239
2023-07-08, 07:53:42, 80, 240
2023-07-08, 07:53:43, 79, 239
2023-07-08, 07:53:44, 80, 238
2023-07-08, 07:53:45, 83, 239
2023-07-08, 07:53:46, 79, 239
2023-07-08, 07:53:47, 82, 239
2023-07-08, 07:53:48, 82, 242
2023-07-08, 07:53:49, 82, 239
2023-07-08, 07:53:50, 80, 238
2023-07-08, 07:53:51, 79, 238
2023-07-08, 07:53:52, 82, 238
2023-07-08, 07:53:53, 80, 242
2023-07-08, 07:53:55, 99, 250
2023-07-08, 07:53:56, 82, 238
2023-07-08, 07:53:57, 91, 239
2023-07-08, 07:53:58, 79, 246
2023-07-08, 07:53:59, 85, 238
2023-07-08, 07:54:00, 82, 245
2023-07-08, 07:54:01, 83, 238
2023-07-08, 07:54:02, 83, 238
2023-07-08, 07:54:03, 84, 249
2023-07-08, 07:54:04, 81, 238
2023-07-08, 07:54:05, 82, 237
2023-07-08, 07:54:06, 81, 242
2023-07-08, 07:54:07, 81, 239
2023-07-08, 07:54:08, 85, 238
2023-07-08, 07:54:09, 82, 240
2023-07-08, 07:54:10, 81, 241
2023-07-08, 07:54:11, 84, 239
2023-07-08, 07:54:12, 83, 238
2023-07-08, 07:54:13, 82, 238
2023-07-08, 07:54:14, 80, 239
2023-07-08, 07:54:15, 82, 239
2023-07-08, 07:54:16, 82, 241
2023-07-08, 07:54:17, 82, 239
2023-07-08, 07:54:18, 81, 238
2023-07-08, 07:54:19, 83, 239
2023-07-08, 07:54:20, 81, 238
2023-07-08, 07:54:21, 80, 242
2023-07-08, 07:54:23, 80, 239
2023-07-08, 07:54:24, 195, 349
2023-07-08, 07:54:25, 90, 238
2023-07-08, 07:54:26, 86, 239
2023-07-08, 07:54:27, 120, 282
2023-07-08, 07:54:28, 197, 346
2023-07-08, 07:54:29, 81, 239
2023-07-08, 07:54:30, 83, 239
2023-07-08, 07:54:31, 80, 237
2023-07-08, 07:54:32, 79, 244
2023-07-08, 07:54:33, 82, 243
2023-07-08, 07:54:34, 83, 238
2023-07-08, 07:54:35, 80, 238
2023-07-08, 07:54:36, 84, 239
2023-07-08, 07:54:37, 80, 241
2023-07-08, 07:54:38, 82, 240
2023-07-08, 07:54:39, 81, 241
2023-07-08, 07:54:40, 80, 239
2023-07-08, 07:54:41, 81, 240
2023-07-08, 07:54:42, 80, 239
2023-07-08, 07:54:43, 84, 239
2023-07-08, 07:54:44, 80, 240
2023-07-08, 07:54:45, 80, 239
2023-07-08, 07:54:46, 81, 238
2023-07-08, 07:54:47, 83, 238
2023-07-08, 07:54:48, 80, 238
2023-07-08, 07:54:49, 79, 239
2023-07-08, 07:54:50, 80, 239
2023-07-08, 07:54:51, 80, 240
2023-07-08, 07:54:52, 79, 239
2023-07-08, 07:54:53, 81, 243
2023-07-08, 07:54:54, 80, 240
2023-07-08, 07:54:55, 80, 238
2023-07-08, 07:54:57, 82, 242
2023-07-08, 07:54:58, 104, 237
2023-07-08, 07:54:59, 81, 238
2023-07-08, 07:55:00, 81, 240
2023-07-08, 07:55:01, 88, 247
2023-07-08, 07:55:02, 80, 237
2023-07-08, 07:55:03, 80, 239
2023-07-08, 07:55:04, 82, 238
2023-07-08, 07:55:05, 82, 241
2023-07-08, 07:55:06, 80, 242
2023-07-08, 07:55:07, 81, 239
2023-07-08, 07:55:08, 80, 238
2023-07-08, 07:55:09, 80, 241
2023-07-08, 07:55:10, 92, 237
2023-07-08, 07:55:11, 80, 241
2023-07-08, 07:55:12, 82, 243
2023-07-08, 07:55:13, 85, 237
2023-07-08, 07:55:14, 81, 238
2023-07-08, 07:55:15, 83, 240
2023-07-08, 07:55:16, 83, 238
2023-07-08, 07:55:17, 83, 238
2023-07-08, 07:55:19, 85, 242
2023-07-08, 07:55:20, 82, 242
2023-07-08, 07:55:21, 82, 237
2023-07-08, 07:55:22, 83, 238
2023-07-08, 07:55:23, 83, 238
2023-07-08, 07:55:24, 81, 240
2023-07-08, 07:55:25, 82, 242
2023-07-08, 07:55:26, 79, 241
2023-07-08, 07:55:27, 80, 240
2023-07-08, 07:55:28, 83, 237
2023-07-08, 07:55:29, 83, 239
2023-07-08, 07:55:30, 84, 238
2023-07-08, 07:55:31, 80, 238
2023-07-08, 07:55:32, 177, 330
2023-07-08, 07:55:33, 80, 238
2023-07-08, 07:55:34, 80, 240
2023-07-08, 07:55:35, 80, 237
2023-07-08, 07:55:36, 83, 238
2023-07-08, 07:55:37, 80, 240
2023-07-08, 07:55:38, 240, 399
2023-07-08, 07:55:39, 80, 238
2023-07-08, 07:55:40, 98, 254
2023-07-08, 07:55:41, 80, 239
2023-07-08, 07:55:42, 82, 238
2023-07-08, 07:55:43, 81, 240
2023-07-08, 07:55:44, 98, 239
2023-07-08, 07:55:46, 90, 239
2023-07-08, 07:55:47, 79, 239
2023-07-08, 07:55:48, 80, 240
2023-07-08, 07:55:49, 80, 239
2023-07-08, 07:55:50, 82, 239
2023-07-08, 07:55:51, 81, 241
2023-07-08, 07:55:52, 80, 240
2023-07-08, 07:55:53, 81, 243
2023-07-08, 07:55:54, 81, 239
2023-07-08, 07:55:55, 80, 239
2023-07-08, 07:55:56, 81, 238
2023-07-08, 07:55:57, 80, 239
2023-07-08, 07:55:58, 79, 240
2023-07-08, 07:55:59, 80, 240
2023-07-08, 07:56:00, 83, 242
2023-07-08, 07:56:01, 83, 237
2023-07-08, 07:56:02, 81, 240
2023-07-08, 07:56:03, 81, 243
2023-07-08, 07:56:04, 81, 241
2023-07-08, 07:56:05, 83, 239
2023-07-08, 07:56:07, 81, 242
2023-07-08, 07:56:08, 81, 242
2023-07-08, 07:56:09, 87, 240
2023-07-08, 07:56:10, 80, 239
2023-07-08, 07:56:11, 81, 240
2023-07-08, 07:56:12, 81, 239
2023-07-08, 07:56:13, 81, 242
2023-07-08, 07:56:14, 85, 237
2023-07-08, 07:56:15, 83, 241
2023-07-08, 07:56:16, 81, 239
2023-07-08, 07:56:17, 85, 237
2023-07-08, 07:56:18, 82, 241
2023-07-08, 07:56:19, 83, 241
2023-07-08, 07:56:20, 82, 237
2023-07-08, 07:56:21, 81, 239
2023-07-08, 07:56:22, 83, 239
2023-07-08, 07:56:23, 81, 240
2023-07-08, 07:56:24, 81, 239
2023-07-08, 07:56:25, 82, 238
2023-07-08, 07:56:26, 80, 240
2023-07-08, 07:56:27, 80, 240
2023-07-08, 07:56:28, 81, 242
2023-07-08, 07:56:29, 82, 239
2023-07-08, 07:56:30, 83, 237
2023-07-08, 07:56:31, 81, 241
2023-07-08, 07:56:32, 82, 241
2023-07-08, 07:56:33, 81, 238
2023-07-08, 07:56:34, 81, 241
2023-07-08, 07:56:35, 83, 238
2023-07-08, 07:56:37, 90, 240
2023-07-08, 07:56:38, 79, 239
2023-07-08, 07:56:39, 83, 239
2023-07-08, 07:56:40, 87, 239
2023-07-08, 07:56:41, 80, 239
2023-07-08, 07:56:42, 80, 240
2023-07-08, 07:56:43, 84, 239
2023-07-08, 07:56:44, 80, 241
2023-07-08, 07:56:45, 101, 261
2023-07-08, 07:56:46, 82, 238
2023-07-08, 07:56:47, 102, 263
2023-07-08, 07:56:48, 80, 240
2023-07-08, 07:56:49, 82, 239
2023-07-08, 07:56:50, 80, 238
2023-07-08, 07:56:51, 83, 239
2023-07-08, 07:56:52, 82, 243
2023-07-08, 07:56:53, 83, 243
2023-07-08, 07:56:54, 82, 241
2023-07-08, 07:56:55, 80, 240
2023-07-08, 07:56:56, 81, 244
2023-07-08, 07:56:57, 83, 242
2023-07-08, 07:56:58, 81, 242
2023-07-08, 07:56:59, 82, 240
2023-07-08, 07:57:00, 80, 241
2023-07-08, 07:57:02, 80, 242
2023-07-08, 07:57:03, 83, 240
2023-07-08, 07:57:04, 82, 240
2023-07-08, 07:57:05, 87, 240
2023-07-08, 07:57:06, 85, 240
2023-07-08, 07:57:07, 98, 241
2023-07-08, 07:57:08, 82, 240
2023-07-08, 07:57:09, 82, 240
2023-07-08, 07:57:10, 80, 243
2023-07-08, 07:57:11, 80, 243
2023-07-08, 07:57:12, 83, 240
2023-07-08, 07:57:13, 80, 240
2023-07-08, 07:57:14, 83, 240
2023-07-08, 07:57:15, 80, 242
2023-07-08, 07:57:16, 80, 242
2023-07-08, 07:57:17, 82, 240
2023-07-08, 07:57:18, 81, 240
2023-07-08, 07:57:19, 79, 242
2023-07-08, 07:57:20, 81, 240
2023-07-08, 07:57:21, 81, 240
2023-07-08, 07:57:22, 84, 240
2023-07-08, 07:57:23, 79, 240
2023-07-08, 07:57:24, 82, 243
2023-07-08, 07:57:25, 82, 241
2023-07-08, 07:57:26, 83, 241
2023-07-08, 07:57:27, 80, 240
2023-07-08, 07:57:28, 80, 242
2023-07-08, 07:57:29, 81, 240
2023-07-08, 07:57:30, 80, 242
2023-07-08, 07:57:32, 81, 243
2023-07-08, 07:57:33, 81, 241
2023-07-08, 07:57:34, 81, 256
2023-07-08, 07:57:35, 80, 243
2023-07-08, 07:57:36, 81, 241
2023-07-08, 07:57:37, 80, 242
2023-07-08, 07:57:38, 80, 241
2023-07-08, 07:57:39, 82, 244
2023-07-08, 07:57:40, 81, 241
2023-07-08, 07:57:41, 80, 240
2023-07-08, 07:57:42, 82, 243
2023-07-08, 07:57:43, 81, 240
2023-07-08, 07:57:44, 82, 241
2023-07-08, 07:57:45, 82, 240
2023-07-08, 07:57:46, 81, 240
2023-07-08, 07:57:47, 82, 241
2023-07-08, 07:57:48, 80, 241
2023-07-08, 07:57:49, 99, 260
2023-07-08, 07:57:50, 80, 242
2023-07-08, 07:57:51, 116, 275
2023-07-08, 07:57:52, 84, 241
2023-07-08, 07:57:53, 81, 239
2023-07-08, 07:57:54, 209, 368
2023-07-08, 07:57:56, 226, 384
2023-07-08, 07:57:56, 80, 241
2023-07-08, 07:57:58, 206, 367
2023-07-08, 07:57:59, 234, 386
2023-07-08, 07:57:59, 82, 241
2023-07-08, 07:58:01, 81, 241
2023-07-08, 07:58:02, 81, 240
2023-07-08, 07:58:03, 82, 241
2023-07-08, 07:58:04, 90, 243
2023-07-08, 07:58:05, 86, 241
2023-07-08, 07:58:06, 84, 242
2023-07-08, 07:58:07, 84, 255
2023-07-08, 07:58:08, 82, 247
2023-07-08, 07:58:09, 79, 246
2023-07-08, 07:58:10, 83, 241
2023-07-08, 07:58:11, 84, 241
2023-07-08, 07:58:12, 82, 240
2023-07-08, 07:58:13, 80, 244
2023-07-08, 07:58:14, 80, 243
2023-07-08, 07:58:15, 80, 239
2023-07-08, 07:58:16, 82, 241
2023-07-08, 07:58:17, 82, 240
2023-07-08, 07:58:18, 80, 241
2023-07-08, 07:58:19, 81, 241
2023-07-08, 07:58:20, 80, 241
2023-07-08, 07:58:21, 80, 239
2023-07-08, 07:58:22, 81, 241
2023-07-08, 07:58:23, 84, 242
2023-07-08, 07:58:24, 80, 241
2023-07-08, 07:58:25, 81, 241
2023-07-08, 07:58:26, 80, 240
2023-07-08, 07:58:27, 80, 241
2023-07-08, 07:58:28, 83, 239
2023-07-08, 07:58:29, 81, 241
2023-07-08, 07:58:30, 83, 240
2023-07-08, 07:58:31, 79, 244
2023-07-08, 07:58:32, 81, 240
2023-07-08, 07:58:33, 81, 241
2023-07-08, 07:58:34, 82, 240
2023-07-08, 07:58:35, 85, 240
2023-07-08, 07:58:36, 83, 240
2023-07-08, 07:58:38, 82, 242
2023-07-08, 07:58:39, 93, 241
2023-07-08, 07:58:40, 88, 240
2023-07-08, 07:58:41, 84, 242
2023-07-08, 07:58:42, 243, 262
2023-07-08, 07:58:43, 80, 243
2023-07-08, 07:58:44, 81, 242
2023-07-08, 07:58:45, 81, 240
2023-07-08, 07:58:46, 82, 240
2023-07-08, 07:58:47, 83, 242
2023-07-08, 07:58:48, 82, 240
2023-07-08, 07:58:49, 83, 241
2023-07-08, 07:58:50, 80, 243
2023-07-08, 07:58:51, 80, 241
2023-07-08, 07:58:52, 82, 240
2023-07-08, 07:58:53, 83, 240
2023-07-08, 07:58:54, 81, 242
2023-07-08, 07:58:55, 83, 240
2023-07-08, 07:58:56, 80, 243
2023-07-08, 07:58:57, 80, 239
2023-07-08, 07:58:58, 79, 241
2023-07-08, 07:58:59, 80, 243
2023-07-08, 07:59:00, 98, 259
2023-07-08, 07:59:01, 82, 240
2023-07-08, 07:59:02, 82, 241
2023-07-08, 07:59:03, 80, 242
2023-07-08, 07:59:04, 81, 243
2023-07-08, 07:59:05, 80, 240
2023-07-08, 07:59:06, 80, 241
2023-07-08, 07:59:07, 81, 242
2023-07-08, 07:59:09, 199, 355
2023-07-08, 07:59:10, 161, 319
2023-07-08, 07:59:11, 91, 243
2023-07-08, 07:59:12, 90, 242
2023-07-08, 07:59:13, 82, 251
2023-07-08, 07:59:14, 80, 244
2023-07-08, 07:59:15, 80, 242
2023-07-08, 07:59:16, 80, 241
2023-07-08, 07:59:17, 80, 242
2023-07-08, 07:59:18, 82, 239
2023-07-08, 07:59:19, 82, 241
2023-07-08, 07:59:20, 82, 265
2023-07-08, 07:59:21, 79, 241
2023-07-08, 07:59:22, 82, 240
2023-07-08, 07:59:23, 79, 243
2023-07-08, 07:59:24, 84, 241
2023-07-08, 07:59:25, 80, 240
2023-07-08, 07:59:26, 82, 244
2023-07-08, 07:59:27, 81, 242
2023-07-08, 07:59:28, 82, 241
2023-07-08, 07:59:29, 82, 242
2023-07-08, 07:59:30, 80, 243
2023-07-08, 07:59:31, 79, 243
2023-07-08, 07:59:32, 81, 242
2023-07-08, 07:59:33, 81, 244
2023-07-08, 07:59:35, 81, 240
2023-07-08, 07:59:36, 80, 240
2023-07-08, 07:59:37, 81, 239
2023-07-08, 07:59:38, 91, 244
2023-07-08, 07:59:39, 87, 241
2023-07-08, 07:59:40, 82, 241
2023-07-08, 07:59:41, 81, 254
2023-07-08, 07:59:42, 82, 245
2023-07-08, 07:59:43, 81, 241
2023-07-08, 07:59:44, 81, 241
2023-07-08, 07:59:45, 82, 241
2023-07-08, 07:59:46, 80, 242
2023-07-08, 07:59:47, 81, 243
2023-07-08, 07:59:48, 79, 241
2023-07-08, 07:59:49, 85, 255
2023-07-08, 07:59:50, 82, 246
2023-07-08, 07:59:51, 81, 240
2023-07-08, 07:59:52, 81, 241
2023-07-08, 07:59:53, 82, 241
2023-07-08, 07:59:54, 82, 241
2023-07-08, 07:59:55, 80, 242
2023-07-08, 07:59:56, 83, 239
2023-07-08, 07:59:57, 81, 240
2023-07-08, 07:59:58, 80, 241
2023-07-08, 07:59:59, 82, 240
2023-07-08, 08:00:00, 82, 239
2023-07-08, 08:00:01, 83, 240
2023-07-08, 08:00:02, 82, 240
2023-07-08, 08:00:03, 82, 240
2023-07-08, 08:00:04, 85, 242
2023-07-08, 08:00:05, 80, 241
2023-07-08, 08:00:06, 80, 241
2023-07-08, 08:00:08, 93, 242
2023-07-08, 08:00:09, 84, 240
2023-07-08, 08:00:10, 84, 247
2023-07-08, 08:00:11, 82, 248
2023-07-08, 08:00:12, 80, 239
2023-07-08, 08:00:13, 122, 278
2023-07-08, 08:00:14, 130, 290
2023-07-08, 08:00:15, 84, 242
2023-07-08, 08:00:16, 81, 241
2023-07-08, 08:00:17, 81, 242
2023-07-08, 08:00:18, 162, 322
2023-07-08, 08:00:19, 82, 239
2023-07-08, 08:00:20, 79, 240
2023-07-08, 08:00:21, 84, 241
2023-07-08, 08:00:22, 82, 241
2023-07-08, 08:00:23, 82, 239
2023-07-08, 08:00:24, 80, 242
2023-07-08, 08:00:25, 81, 241
2023-07-08, 08:00:26, 80, 241
2023-07-08, 08:00:27, 80, 241
2023-07-08, 08:00:28, 92, 244
2023-07-08, 08:00:29, 84, 241
2023-07-08, 08:00:30, 81, 241
2023-07-08, 08:00:31, 83, 240
2023-07-08, 08:00:32, 81, 243
2023-07-08, 08:00:33, 80, 242
2023-07-08, 08:00:34, 82, 242
2023-07-08, 08:00:35, 82, 241
2023-07-08, 08:00:36, 84, 240
2023-07-08, 08:00:37, 82, 240
2023-07-08, 08:00:39, 82, 242
2023-07-08, 08:00:40, 80, 242
2023-07-08, 08:00:41, 82, 239
2023-07-08, 08:00:42, 84, 242
2023-07-08, 08:00:43, 82, 240
2023-07-08, 08:00:44, 80, 243
2023-07-08, 08:00:45, 80, 241
2023-07-08, 08:00:46, 83, 241
2023-07-08, 08:00:47, 81, 240
2023-07-08, 08:00:48, 82, 244
2023-07-08, 08:00:49, 81, 243
2023-07-08, 08:00:50, 83, 240
2023-07-08, 08:00:51, 80, 240
2023-07-08, 08:00:53, 82, 0
2023-07-08, 08:00:54, 0, 0
2023-07-08, 08:00:55, 0, 0
2023-07-08, 08:00:56, 84, 0
2023-07-08, 08:00:56, 80, 243
2023-07-08, 08:00:58, 83, 0
2023-07-08, 08:00:58, 83, 240
2023-07-08, 08:01:00, 95, 243
2023-07-08, 08:01:01, 80, 242
2023-07-08, 08:01:02, 82, 255
2023-07-08, 08:01:03, 83, 242
2023-07-08, 08:01:04, 80, 241
2023-07-08, 08:01:05, 83, 245
2023-07-08, 08:01:06, 80, 239
2023-07-08, 08:01:07, 81, 240
2023-07-08, 08:01:08, 82, 242
2023-07-08, 08:01:09, 83, 240
2023-07-08, 08:01:10, 80, 241
2023-07-08, 08:01:11, 81, 248
2023-07-08, 08:01:12, 81, 240
2023-07-08, 08:01:13, 83, 241
2023-07-08, 08:01:14, 83, 241
2023-07-08, 08:01:15, 81, 244
2023-07-08, 08:01:16, 80, 242
2023-07-08, 08:01:17, 79, 242
2023-07-08, 08:01:18, 81, 240
2023-07-08, 08:01:19, 80, 239
2023-07-08, 08:01:20, 80, 241
2023-07-08, 08:01:21, 83, 239
2023-07-08, 08:01:22, 81, 243
2023-07-08, 08:01:23, 210, 374
2023-07-08, 08:01:24, 189, 347
2023-07-08, 08:01:25, 163, 322
2023-07-08, 08:01:27, 167, 323
2023-07-08, 08:01:27, 80, 242
2023-07-08, 08:01:29, 83, 241
2023-07-08, 08:01:30, 94, 240
2023-07-08, 08:01:31, 82, 250
2023-07-08, 08:01:32, 79, 242
2023-07-08, 08:01:33, 83, 240
2023-07-08, 08:01:34, 83, 241
2023-07-08, 08:01:35, 80, 245
2023-07-08, 08:01:36, 83, 241
2023-07-08, 08:01:37, 81, 245
2023-07-08, 08:01:38, 81, 246
2023-07-08, 08:01:39, 81, 241
2023-07-08, 08:01:40, 83, 243
2023-07-08, 08:01:41, 82, 242
2023-07-08, 08:01:42, 83, 241
2023-07-08, 08:01:43, 79, 243
2023-07-08, 08:01:44, 82, 241
2023-07-08, 08:01:45, 80, 245
2023-07-08, 08:01:46, 79, 241
2023-07-08, 08:01:47, 80, 242
2023-07-08, 08:01:48, 83, 243
2023-07-08, 08:01:49, 82, 244
2023-07-08, 08:01:50, 83, 240
2023-07-08, 08:01:51, 80, 242
2023-07-08, 08:01:52, 82, 239
2023-07-08, 08:01:53, 83, 242
2023-07-08, 08:01:54, 82, 241
2023-07-08, 08:01:55, 81, 243
2023-07-08, 08:01:56, 84, 240
2023-07-08, 08:01:57, 79, 243
2023-07-08, 08:01:58, 86, 243
2023-07-08, 08:01:59, 81, 244
2023-07-08, 08:02:00, 80, 243
2023-07-08, 08:02:01, 81, 242
2023-07-08, 08:02:03, 85, 241
2023-07-08, 08:02:04, 83, 241
2023-07-08, 08:02:05, 104, 241
2023-07-08, 08:02:06, 86, 243
2023-07-08, 08:02:07, 88, 244
2023-07-08, 08:02:08, 84, 247
2023-07-08, 08:02:09, 81, 245
2023-07-08, 08:02:10, 83, 242
2023-07-08, 08:02:11, 80, 243
2023-07-08, 08:02:12, 80, 241
2023-07-08, 08:02:13, 81, 243
2023-07-08, 08:02:14, 80, 240
2023-07-08, 08:02:15, 79, 245
2023-07-08, 08:02:16, 84, 240
2023-07-08, 08:02:17, 81, 244
2023-07-08, 08:02:18, 79, 241
2023-07-08, 08:02:19, 83, 240
2023-07-08, 08:02:20, 80, 242
2023-07-08, 08:02:21, 82, 241
2023-07-08, 08:02:22, 81, 242
2023-07-08, 08:02:23, 80, 241
2023-07-08, 08:02:24, 81, 243
2023-07-08, 08:02:25, 83, 241
2023-07-08, 08:02:26, 81, 241
2023-07-08, 08:02:27, 80, 240
2023-07-08, 08:02:28, 80, 242
2023-07-08, 08:02:30, 210, 368
2023-07-08, 08:02:30, 83, 241
2023-07-08, 08:02:31, 80, 241
2023-07-08, 08:02:33, 109, 274
2023-07-08, 08:02:34, 84, 240
2023-07-08, 08:02:35, 225, 390
2023-07-08, 08:02:36, 228, 387
2023-07-08, 08:02:37, 84, 247
2023-07-08, 08:02:38, 80, 246
2023-07-08, 08:02:39, 81, 243
2023-07-08, 08:02:40, 81, 241
2023-07-08, 08:02:41, 80, 241
2023-07-08, 08:02:42, 81, 245
2023-07-08, 08:02:43, 80, 243
2023-07-08, 08:02:44, 80, 243
2023-07-08, 08:02:45, 80, 243
2023-07-08, 08:02:46, 83, 239
2023-07-08, 08:02:47, 81, 244
2023-07-08, 08:02:48, 82, 243
2023-07-08, 08:02:49, 83, 240
2023-07-08, 08:02:50, 80, 243
2023-07-08, 08:02:51, 81, 242
2023-07-08, 08:02:52, 79, 241
2023-07-08, 08:02:53, 79, 241
2023-07-08, 08:02:54, 80, 244
2023-07-08, 08:02:55, 81, 241
2023-07-08, 08:02:56, 82, 242
2023-07-08, 08:02:57, 84, 240
2023-07-08, 08:02:58, 81, 243
2023-07-08, 08:02:59, 84, 242
2023-07-08, 08:03:00, 83, 242
2023-07-08, 08:03:02, 81, 240
2023-07-08, 08:03:03, 79, 241
2023-07-08, 08:03:04, 94, 241
2023-07-08, 08:03:05, 88, 241
2023-07-08, 08:03:06, 84, 243
2023-07-08, 08:03:07, 80, 240
2023-07-08, 08:03:08, 83, 252
2023-07-08, 08:03:09, 83, 248
2023-07-08, 08:03:10, 81, 245
2023-07-08, 08:03:11, 82, 243
2023-07-08, 08:03:12, 84, 241
2023-07-08, 08:03:13, 82, 242
2023-07-08, 08:03:14, 79, 241
2023-07-08, 08:03:15, 84, 247
2023-07-08, 08:03:16, 81, 244
2023-07-08, 08:03:17, 80, 240
2023-07-08, 08:03:18, 80, 243
2023-07-08, 08:03:19, 82, 239
2023-07-08, 08:03:20, 83, 241
2023-07-08, 08:03:21, 81, 241
2023-07-08, 08:03:22, 85, 241
2023-07-08, 08:03:23, 85, 247
2023-07-08, 08:03:24, 83, 241
2023-07-08, 08:03:25, 83, 240
2023-07-08, 08:03:26, 85, 240
2023-07-08, 08:03:27, 81, 241
2023-07-08, 08:03:28, 81, 240
2023-07-08, 08:03:29, 82, 239
2023-07-08, 08:03:30, 82, 239
2023-07-08, 08:03:31, 82, 240
2023-07-08, 08:03:32, 79, 242
2023-07-08, 08:03:34, 79, 241
2023-07-08, 08:03:35, 80, 242
2023-07-08, 08:03:36, 81, 244
2023-07-08, 08:03:37, 92, 243
2023-07-08, 08:03:38, 88, 241
2023-07-08, 08:03:39, 212, 371
2023-07-08, 08:03:40, 132, 300
2023-07-08, 08:03:41, 199, 357
2023-07-08, 08:03:42, 80, 244
2023-07-08, 08:03:43, 194, 357
2023-07-08, 08:03:44, 82, 240
2023-07-08, 08:03:45, 81, 240
2023-07-08, 08:03:46, 83, 240
2023-07-08, 08:03:47, 80, 240
2023-07-08, 08:03:48, 81, 240
2023-07-08, 08:03:49, 81, 240
2023-07-08, 08:03:50, 83, 241
2023-07-08, 08:03:51, 83, 240
2023-07-08, 08:03:52, 81, 239
2023-07-08, 08:03:53, 82, 245
2023-07-08, 08:03:54, 82, 244
2023-07-08, 08:03:55, 80, 242
2023-07-08, 08:03:56, 85, 242
2023-07-08, 08:03:57, 83, 240
2023-07-08, 08:03:58, 80, 241
2023-07-08, 08:04:00, 82, 240
2023-07-08, 08:04:01, 81, 242
2023-07-08, 08:04:02, 94, 243
2023-07-08, 08:04:03, 86, 240
2023-07-08, 08:04:04, 79, 243
2023-07-08, 08:04:05, 82, 244
2023-07-08, 08:04:06, 83, 241
2023-07-08, 08:04:07, 83, 240
2023-07-08, 08:04:08, 81, 243
2023-07-08, 08:04:09, 83, 241
2023-07-08, 08:04:10, 81, 240
2023-07-08, 08:04:11, 83, 241
2023-07-08, 08:04:12, 81, 244
2023-07-08, 08:04:13, 83, 240
2023-07-08, 08:04:14, 81, 244
2023-07-08, 08:04:15, 84, 241
2023-07-08, 08:04:16, 81, 244
2023-07-08, 08:04:17, 81, 244
2023-07-08, 08:04:18, 82, 242
2023-07-08, 08:04:19, 82, 241
2023-07-08, 08:04:20, 82, 240
2023-07-08, 08:04:21, 81, 240
2023-07-08, 08:04:22, 241, 243
2023-07-08, 08:04:23, 80, 239
2023-07-08, 08:04:24, 82, 243
2023-07-08, 08:04:25, 81, 242
2023-07-08, 08:04:27, 83, 241
2023-07-08, 08:04:28, 89, 243
2023-07-08, 08:04:29, 82, 243
2023-07-08, 08:04:30, 83, 241
2023-07-08, 08:04:31, 82, 252
2023-07-08, 08:04:32, 81, 242
2023-07-08, 08:04:33, 82, 240
2023-07-08, 08:04:34, 81, 242
2023-07-08, 08:04:35, 80, 240
2023-07-08, 08:04:36, 82, 240
2023-07-08, 08:04:37, 132, 293
2023-07-08, 08:04:38, 83, 239
2023-07-08, 08:04:39, 81, 243
2023-07-08, 08:04:40, 84, 240
2023-07-08, 08:04:41, 81, 242
2023-07-08, 08:04:42, 83, 240
2023-07-08, 08:04:43, 83, 241
2023-07-08, 08:04:44, 80, 242
2023-07-08, 08:04:45, 176, 336
2023-07-08, 08:04:46, 82, 242
2023-07-08, 08:04:47, 82, 239
2023-07-08, 08:04:49, 203, 362
2023-07-08, 08:04:50, 83, 241
2023-07-08, 08:04:51, 188, 358
2023-07-08, 08:04:52, 83, 240
2023-07-08, 08:04:53, 98, 241
2023-07-08, 08:04:54, 81, 251
2023-07-08, 08:04:55, 83, 240
2023-07-08, 08:04:56, 80, 242
2023-07-08, 08:04:57, 80, 241
2023-07-08, 08:04:58, 80, 243
2023-07-08, 08:04:59, 82, 242
