date, time, 1.1.1.1, 64.98.135.91
2023-07-08, 08:55:23, 81, 241
2023-07-08, 08:55:24, 80, 240
2023-07-08, 08:55:25, 83, 242
2023-07-08, 08:55:26, 81, 239
2023-07-08, 08:55:27, 81, 240
2023-07-08, 08:55:28, 81, 239
2023-07-08, 08:55:29, 82, 240
2023-07-08, 08:55:30, 80, 240
2023-07-08, 08:55:32, 83, 241
2023-07-08, 08:55:33, 79, 242
2023-07-08, 08:55:34, 80, 251
2023-07-08, 08:55:35, 79, 245
2023-07-08, 08:55:36, 83, 248
2023-07-08, 08:55:37, 82, 242
2023-07-08, 08:55:38, 80, 240
2023-07-08, 08:55:39, 83, 242
2023-07-08, 08:55:40, 82, 240
2023-07-08, 08:55:41, 80, 244
2023-07-08, 08:55:42, 80, 242
2023-07-08, 08:55:43, 82, 240
2023-07-08, 08:55:44, 83, 241
2023-07-08, 08:55:45, 83, 241
2023-07-08, 08:55:46, 79, 242
2023-07-08, 08:55:47, 81, 239
2023-07-08, 08:55:48, 82, 239
2023-07-08, 08:55:49, 83, 241
2023-07-08, 08:55:50, 81, 241
2023-07-08, 08:55:51, 80, 238
2023-07-08, 08:55:52, 83, 240
2023-07-08, 08:55:53, 82, 239
2023-07-08, 08:55:55, 89, 241
2023-07-08, 08:55:56, 0, 0
2023-07-08, 08:55:57, 0, 0
2023-07-08, 08:55:59, 82, 0
2023-07-08, 08:56:00, 0, 0
2023-07-08, 08:56:01, 242, 0
2023-07-08, 08:56:01, 162, 327
2023-07-08, 08:56:02, 83, 240
2023-07-08, 08:56:03, 80, 241
2023-07-08, 08:56:04, 194, 352
2023-07-08, 08:56:05, 83, 240
2023-07-08, 08:56:06, 81, 241
2023-07-08, 08:56:07, 126, 287
2023-07-08, 08:56:08, 82, 240
2023-07-08, 08:56:09, 189, 353
2023-07-08, 08:56:10, 84, 240
2023-07-08, 08:56:11, 81, 240
2023-07-08, 08:56:12, 80, 242
2023-07-08, 08:56:14, 97, 240
2023-07-08, 08:56:15, 86, 242
2023-07-08, 08:56:16, 79, 239
2023-07-08, 08:56:17, 81, 240
2023-07-08, 08:56:18, 84, 240
2023-07-08, 08:56:19, 81, 243
2023-07-08, 08:56:20, 79, 246
2023-07-08, 08:56:21, 81, 242
2023-07-08, 08:56:22, 81, 239
2023-07-08, 08:56:23, 81, 239
2023-07-08, 08:56:24, 80, 243
2023-07-08, 08:56:25, 80, 242
2023-07-08, 08:56:26, 79, 241
2023-07-08, 08:56:27, 82, 240
2023-07-08, 08:56:28, 80, 240
2023-07-08, 08:56:29, 81, 240
2023-07-08, 08:56:30, 79, 239
2023-07-08, 08:56:31, 81, 242
2023-07-08, 08:56:32, 83, 242
2023-07-08, 08:56:33, 80, 239
2023-07-08, 08:56:34, 81, 240
2023-07-08, 08:56:35, 80, 243
2023-07-08, 08:56:36, 81, 242
2023-07-08, 08:56:37, 78, 242
2023-07-08, 08:56:38, 81, 240
2023-07-08, 08:56:39, 80, 242
2023-07-08, 08:56:41, 93, 241
2023-07-08, 08:56:42, 86, 239
2023-07-08, 08:56:43, 79, 240
2023-07-08, 08:56:44, 80, 239
2023-07-08, 08:56:45, 80, 240
2023-07-08, 08:56:46, 79, 241
2023-07-08, 08:56:47, 83, 242
2023-07-08, 08:56:48, 81, 242
2023-07-08, 08:56:49, 80, 239
2023-07-08, 08:56:50, 81, 243
2023-07-08, 08:56:51, 82, 245
2023-07-08, 08:56:52, 80, 243
2023-07-08, 08:56:53, 83, 239
2023-07-08, 08:56:54, 82, 237
2023-07-08, 08:56:55, 84, 239
2023-07-08, 08:56:56, 81, 240
2023-07-08, 08:56:57, 81, 239
2023-07-08, 08:56:58, 81, 238
2023-07-08, 08:56:59, 82, 237
2023-07-08, 08:57:00, 83, 239
2023-07-08, 08:57:01, 82, 238
2023-07-08, 08:57:02, 84, 238
2023-07-08, 08:57:03, 82, 238
2023-07-08, 08:57:04, 79, 240
2023-07-08, 08:57:05, 84, 238
2023-07-08, 08:57:06, 79, 239
2023-07-08, 08:57:08, 88, 237
2023-07-08, 08:57:09, 88, 237
2023-07-08, 08:57:10, 79, 242
2023-07-08, 08:57:11, 80, 238
2023-07-08, 08:57:12, 80, 239
2023-07-08, 08:57:13, 81, 239
2023-07-08, 08:57:14, 148, 322
2023-07-08, 08:57:15, 80, 239
2023-07-08, 08:57:16, 80, 243
2023-07-08, 08:57:17, 112, 270
2023-07-08, 08:57:18, 80, 242
2023-07-08, 08:57:19, 81, 241
2023-07-08, 08:57:20, 82, 238
2023-07-08, 08:57:21, 81, 238
2023-07-08, 08:57:22, 84, 239
2023-07-08, 08:57:23, 80, 239
2023-07-08, 08:57:24, 83, 241
2023-07-08, 08:57:25, 81, 238
2023-07-08, 08:57:26, 82, 239
2023-07-08, 08:57:27, 80, 238
2023-07-08, 08:57:28, 80, 240
2023-07-08, 08:57:29, 80, 238
2023-07-08, 08:57:30, 81, 238
2023-07-08, 08:57:31, 81, 239
2023-07-08, 08:57:32, 80, 240
2023-07-08, 08:57:33, 81, 239
2023-07-08, 08:57:34, 81, 239
2023-07-08, 08:57:35, 82, 238
2023-07-08, 08:57:36, 79, 239
2023-07-08, 08:57:38, 99, 241
2023-07-08, 08:57:39, 80, 239
2023-07-08, 08:57:40, 80, 239
2023-07-08, 08:57:41, 80, 237
2023-07-08, 08:57:42, 80, 238
2023-07-08, 08:57:43, 79, 253
2023-07-08, 08:57:44, 81, 246
2023-07-08, 08:57:45, 82, 268
2023-07-08, 08:57:46, 83, 239
2023-07-08, 08:57:47, 83, 239
2023-07-08, 08:57:48, 80, 241
2023-07-08, 08:57:49, 81, 238
2023-07-08, 08:57:50, 81, 243
2023-07-08, 08:57:51, 81, 237
2023-07-08, 08:57:52, 82, 240
2023-07-08, 08:57:53, 84, 240
2023-07-08, 08:57:54, 82, 239
2023-07-08, 08:57:55, 82, 242
2023-07-08, 08:57:56, 81, 237
2023-07-08, 08:57:57, 81, 240
2023-07-08, 08:57:58, 82, 238
