date, time, 1.1.1.1, 64.98.135.91
2023-07-08, 12:33:12, 83, 239
2023-07-08, 12:33:14, 0, 0
2023-07-08, 12:33:14, 82, 247
2023-07-08, 12:33:15, 83, 238
2023-07-08, 12:33:16, 83, 240
2023-07-08, 12:33:17, 84, 241
2023-07-08, 12:33:18, 93, 260
2023-07-08, 12:33:19, 100, 248
2023-07-08, 12:33:20, 166, 322
2023-07-08, 12:33:21, 83, 239
2023-07-08, 12:33:22, 82, 237
2023-07-08, 12:33:23, 226, 385
2023-07-08, 12:33:25, 240, 410
2023-07-08, 12:33:25, 105, 244
2023-07-08, 12:33:27, 148, 314
2023-07-08, 12:33:27, 88, 239
2023-07-08, 12:33:29, 82, 253
2023-07-08, 12:33:30, 80, 248
2023-07-08, 12:33:31, 90, 244
2023-07-08, 12:33:32, 83, 242
2023-07-08, 12:33:33, 80, 245
2023-07-08, 12:33:34, 86, 242
2023-07-08, 12:33:35, 79, 238
2023-07-08, 12:33:36, 84, 242
2023-07-08, 12:33:37, 85, 239
2023-07-08, 12:33:38, 81, 239
2023-07-08, 12:33:39, 86, 261
2023-07-08, 12:33:40, 81, 256
2023-07-08, 12:33:41, 82, 249
2023-07-08, 12:33:42, 84, 245
2023-07-08, 12:33:43, 81, 242
2023-07-08, 12:33:44, 125, 241
2023-07-08, 12:33:45, 98, 253
2023-07-08, 12:33:46, 82, 238
2023-07-08, 12:33:47, 82, 239
2023-07-08, 12:33:48, 80, 242
2023-07-08, 12:33:49, 80, 238
2023-07-08, 12:33:50, 89, 241
2023-07-08, 12:33:51, 81, 240
2023-07-08, 12:33:52, 82, 239
2023-07-08, 12:33:53, 80, 240
2023-07-08, 12:33:54, 87, 256
2023-07-08, 12:33:55, 81, 247
2023-07-08, 12:33:56, 85, 238
2023-07-08, 12:33:57, 80, 239
2023-07-08, 12:33:58, 80, 240
2023-07-08, 12:33:59, 81, 243
2023-07-08, 12:34:00, 127, 286
2023-07-08, 12:34:01, 83, 238
2023-07-08, 12:34:02, 99, 238
2023-07-08, 12:34:03, 88, 238
2023-07-08, 12:34:05, 81, 251
2023-07-08, 12:34:06, 83, 241
2023-07-08, 12:34:07, 158, 322
2023-07-08, 12:34:08, 82, 239
2023-07-08, 12:34:09, 84, 258
2023-07-08, 12:34:10, 82, 253
2023-07-08, 12:34:11, 84, 249
2023-07-08, 12:34:12, 83, 245
2023-07-08, 12:34:13, 146, 304
2023-07-08, 12:34:14, 103, 289
2023-07-08, 12:34:15, 84, 240
2023-07-08, 12:34:16, 80, 240
2023-07-08, 12:34:17, 82, 239
2023-07-08, 12:34:18, 80, 241
2023-07-08, 12:34:19, 82, 237
2023-07-08, 12:34:20, 84, 239
2023-07-08, 12:34:21, 82, 243
2023-07-08, 12:34:22, 81, 239
2023-07-08, 12:34:23, 149, 306
2023-07-08, 12:34:24, 94, 239
2023-07-08, 12:34:25, 81, 241
2023-07-08, 12:34:26, 80, 239
2023-07-08, 12:34:27, 109, 268
2023-07-08, 12:34:28, 155, 314
2023-07-08, 12:34:30, 82, 0
2023-07-08, 12:34:30, 81, 243
2023-07-08, 12:34:31, 82, 242
2023-07-08, 12:34:32, 145, 303
2023-07-08, 12:34:33, 163, 320
2023-07-08, 12:34:34, 186, 335
2023-07-08, 12:34:35, 83, 240
2023-07-08, 12:34:37, 192, 359
2023-07-08, 12:34:38, 81, 256
2023-07-08, 12:34:39, 80, 258
2023-07-08, 12:34:40, 84, 247
2023-07-08, 12:34:41, 86, 241
2023-07-08, 12:34:42, 86, 241
2023-07-08, 12:34:43, 116, 268
2023-07-08, 12:34:44, 89, 252
2023-07-08, 12:34:45, 80, 244
2023-07-08, 12:34:46, 84, 260
2023-07-08, 12:34:47, 88, 251
2023-07-08, 12:34:48, 82, 247
2023-07-08, 12:34:49, 84, 243
2023-07-08, 12:34:50, 79, 241
2023-07-08, 12:34:51, 81, 239
2023-07-08, 12:34:52, 82, 246
2023-07-08, 12:34:54, 82, 0
2023-07-08, 12:34:54, 96, 244
2023-07-08, 12:34:55, 80, 240
2023-07-08, 12:34:56, 81, 239
2023-07-08, 12:34:57, 84, 241
2023-07-08, 12:34:58, 102, 242
2023-07-08, 12:35:00, 113, 0
2023-07-08, 12:35:00, 80, 241
2023-07-08, 12:35:01, 85, 238
2023-07-08, 12:35:02, 83, 243
2023-07-08, 12:35:03, 83, 245
2023-07-08, 12:35:04, 83, 249
2023-07-08, 12:35:05, 84, 238
2023-07-08, 12:35:07, 82, 358
2023-07-08, 12:35:07, 94, 242
2023-07-08, 12:35:08, 88, 241
2023-07-08, 12:35:10, 84, 252
2023-07-08, 12:35:11, 81, 255
2023-07-08, 12:35:12, 83, 243
2023-07-08, 12:35:13, 144, 305
2023-07-08, 12:35:14, 95, 253
2023-07-08, 12:35:15, 83, 237
2023-07-08, 12:35:16, 294, 447
2023-07-08, 12:35:17, 321, 0
2023-07-08, 12:35:18, 172, 328
2023-07-08, 12:35:19, 89, 245
2023-07-08, 12:35:20, 128, 288
2023-07-08, 12:35:21, 82, 239
2023-07-08, 12:35:22, 83, 240
2023-07-08, 12:35:23, 80, 239
2023-07-08, 12:35:24, 82, 242
2023-07-08, 12:35:25, 83, 241
2023-07-08, 12:35:26, 83, 239
2023-07-08, 12:35:27, 82, 238
2023-07-08, 12:35:28, 82, 239
2023-07-08, 12:35:29, 117, 251
2023-07-08, 12:35:30, 94, 255
2023-07-08, 12:35:31, 81, 240
2023-07-08, 12:35:32, 93, 252
2023-07-08, 12:35:34, 455, 0
2023-07-08, 12:35:34, 83, 240
2023-07-08, 12:35:35, 82, 243
2023-07-08, 12:35:36, 104, 242
2023-07-08, 12:35:37, 82, 239
2023-07-08, 12:35:39, 81, 251
2023-07-08, 12:35:40, 83, 258
2023-07-08, 12:35:41, 125, 280
2023-07-08, 12:35:42, 79, 245
2023-07-08, 12:35:43, 98, 257
2023-07-08, 12:35:44, 83, 241
2023-07-08, 12:35:45, 82, 265
2023-07-08, 12:35:46, 80, 247
2023-07-08, 12:35:47, 168, 322
2023-07-08, 12:35:48, 81, 241
2023-07-08, 12:35:49, 89, 249
2023-07-08, 12:35:50, 87, 238
2023-07-08, 12:35:51, 80, 240
2023-07-08, 12:35:52, 81, 238
2023-07-08, 12:35:53, 81, 239
2023-07-08, 12:35:54, 79, 240
2023-07-08, 12:35:55, 83, 241
2023-07-08, 12:35:56, 80, 239
2023-07-08, 12:35:57, 80, 241
2023-07-08, 12:35:58, 134, 311
2023-07-08, 12:35:59, 86, 251
2023-07-08, 12:36:00, 105, 238
2023-07-08, 12:36:01, 83, 241
2023-07-08, 12:36:02, 85, 241
2023-07-08, 12:36:03, 85, 253
2023-07-08, 12:36:04, 83, 243
2023-07-08, 12:36:05, 83, 244
2023-07-08, 12:36:06, 82, 241
2023-07-08, 12:36:07, 81, 241
2023-07-08, 12:36:09, 0, 0
2023-07-08, 12:36:09, 84, 240
2023-07-08, 12:36:10, 92, 243
2023-07-08, 12:36:11, 90, 242
2023-07-08, 12:36:13, 162, 318
2023-07-08, 12:36:14, 84, 255
2023-07-08, 12:36:15, 81, 247
2023-07-08, 12:36:16, 115, 0
2023-07-08, 12:36:17, 176, 0
2023-07-08, 12:36:18, 81, 266
2023-07-08, 12:36:19, 82, 247
2023-07-08, 12:36:20, 85, 242
2023-07-08, 12:36:21, 81, 244
2023-07-08, 12:36:22, 85, 248
2023-07-08, 12:36:23, 81, 237
2023-07-08, 12:36:24, 83, 240
2023-07-08, 12:36:25, 80, 246
2023-07-08, 12:36:26, 82, 237
2023-07-08, 12:36:27, 80, 241
2023-07-08, 12:36:28, 81, 240
2023-07-08, 12:36:29, 82, 240
2023-07-08, 12:36:30, 80, 239
2023-07-08, 12:36:31, 86, 245
2023-07-08, 12:36:32, 86, 242
2023-07-08, 12:36:33, 80, 238
2023-07-08, 12:36:34, 88, 243
2023-07-08, 12:36:35, 81, 243
2023-07-08, 12:36:36, 84, 238
2023-07-08, 12:36:37, 81, 240
2023-07-08, 12:36:38, 99, 237
2023-07-08, 12:36:39, 83, 240
2023-07-08, 12:36:40, 87, 244
2023-07-08, 12:36:41, 85, 239
2023-07-08, 12:36:42, 92, 242
