date, time, 1.1.1.1, 64.98.135.91
2023-07-08, 12:02:09, 83, 242
2023-07-08, 12:02:10, 84, 241
2023-07-08, 12:02:11, 116, 278
2023-07-08, 12:02:12, 81, 240
2023-07-08, 12:02:14, 187, 361
2023-07-08, 12:02:15, 440, 0
2023-07-08, 12:02:16, 81, 247
2023-07-08, 12:02:17, 82, 239
2023-07-08, 12:02:18, 83, 242
2023-07-08, 12:02:19, 104, 254
2023-07-08, 12:02:20, 83, 241
2023-07-08, 12:02:21, 80, 242
2023-07-08, 12:02:22, 80, 244
2023-07-08, 12:02:23, 83, 243
2023-07-08, 12:02:24, 241, 0
2023-07-08, 12:02:25, 81, 251
2023-07-08, 12:02:26, 82, 246
2023-07-08, 12:02:27, 91, 241
2023-07-08, 12:02:28, 85, 247
2023-07-08, 12:02:29, 82, 241
2023-07-08, 12:02:30, 84, 243
2023-07-08, 12:02:31, 83, 241
2023-07-08, 12:02:32, 81, 244
2023-07-08, 12:02:33, 81, 242
2023-07-08, 12:02:34, 81, 240
2023-07-08, 12:02:35, 81, 242
2023-07-08, 12:02:36, 81, 240
2023-07-08, 12:02:37, 82, 241
2023-07-08, 12:02:38, 80, 243
2023-07-08, 12:02:39, 87, 249
2023-07-08, 12:02:40, 84, 244
2023-07-08, 12:02:41, 82, 243
2023-07-08, 12:02:42, 79, 243
2023-07-08, 12:02:43, 88, 243
2023-07-08, 12:02:44, 97, 243
2023-07-08, 12:02:46, 89, 242
2023-07-08, 12:02:47, 84, 240
2023-07-08, 12:02:48, 81, 248
2023-07-08, 12:02:49, 82, 250
2023-07-08, 12:02:50, 79, 254
2023-07-08, 12:02:51, 81, 245
2023-07-08, 12:02:52, 81, 242
2023-07-08, 12:02:53, 81, 241
2023-07-08, 12:02:54, 82, 242
2023-07-08, 12:02:55, 81, 241
2023-07-08, 12:02:56, 0, 0
2023-07-08, 12:02:57, 83, 247
2023-07-08, 12:02:58, 88, 246
2023-07-08, 12:02:59, 80, 248
2023-07-08, 12:03:00, 98, 252
2023-07-08, 12:03:01, 80, 243
2023-07-08, 12:03:02, 84, 248
2023-07-08, 12:03:03, 81, 243
2023-07-08, 12:03:04, 81, 245
2023-07-08, 12:03:05, 80, 246
2023-07-08, 12:03:06, 80, 242
2023-07-08, 12:03:07, 82, 243
2023-07-08, 12:03:08, 80, 256
2023-07-08, 12:03:09, 103, 243
2023-07-08, 12:03:11, 149, 0
2023-07-08, 12:03:11, 85, 244
2023-07-08, 12:03:12, 95, 255
2023-07-08, 12:03:13, 90, 243
2023-07-08, 12:03:14, 82, 244
2023-07-08, 12:03:15, 86, 241
2023-07-08, 12:03:16, 88, 246
2023-07-08, 12:03:17, 81, 240
2023-07-08, 12:03:18, 84, 243
2023-07-08, 12:03:19, 81, 241
2023-07-08, 12:03:20, 82, 240
2023-07-08, 12:03:21, 79, 239
2023-07-08, 12:03:22, 203, 362
2023-07-08, 12:03:23, 81, 243
2023-07-08, 12:03:24, 187, 321
2023-07-08, 12:03:25, 144, 308
2023-07-08, 12:03:26, 82, 241
2023-07-08, 12:03:27, 80, 242
2023-07-08, 12:03:28, 82, 241
2023-07-08, 12:03:29, 93, 258
2023-07-08, 12:03:30, 92, 241
2023-07-08, 12:03:32, 83, 240
2023-07-08, 12:03:33, 82, 239
2023-07-08, 12:03:34, 106, 269
2023-07-08, 12:03:35, 97, 262
2023-07-08, 12:03:36, 92, 248
2023-07-08, 12:03:37, 81, 248
2023-07-08, 12:03:38, 90, 267
2023-07-08, 12:03:39, 83, 252
2023-07-08, 12:03:40, 109, 249
2023-07-08, 12:03:41, 81, 241
2023-07-08, 12:03:42, 81, 241
2023-07-08, 12:03:43, 83, 242
2023-07-08, 12:03:44, 82, 241
2023-07-08, 12:03:45, 80, 243
2023-07-08, 12:03:46, 89, 244
2023-07-08, 12:03:47, 80, 242
2023-07-08, 12:03:48, 80, 242
2023-07-08, 12:03:49, 83, 248
2023-07-08, 12:03:50, 101, 244
2023-07-08, 12:03:51, 88, 246
2023-07-08, 12:03:52, 84, 246
2023-07-08, 12:03:53, 87, 242
2023-07-08, 12:03:54, 93, 245
2023-07-08, 12:03:55, 82, 241
2023-07-08, 12:03:56, 87, 243
2023-07-08, 12:03:57, 107, 246
2023-07-08, 12:03:58, 90, 252
2023-07-08, 12:03:59, 89, 240
2023-07-08, 12:04:00, 98, 267
2023-07-08, 12:04:01, 83, 242
2023-07-08, 12:04:02, 84, 239
2023-07-08, 12:04:03, 89, 264
2023-07-08, 12:04:04, 85, 273
2023-07-08, 12:04:05, 82, 242
2023-07-08, 12:04:06, 87, 249
2023-07-08, 12:04:07, 78, 242
2023-07-08, 12:04:08, 91, 253
2023-07-08, 12:04:09, 88, 241
2023-07-08, 12:04:10, 86, 240
2023-07-08, 12:04:12, 81, 256
2023-07-08, 12:04:13, 82, 250
2023-07-08, 12:04:14, 80, 247
2023-07-08, 12:04:15, 85, 241
2023-07-08, 12:04:16, 83, 241
2023-07-08, 12:04:17, 81, 241
2023-07-08, 12:04:18, 82, 241
2023-07-08, 12:04:19, 82, 243
2023-07-08, 12:04:20, 98, 250
2023-07-08, 12:04:21, 81, 241
2023-07-08, 12:04:22, 80, 242
2023-07-08, 12:04:23, 80, 240
2023-07-08, 12:04:24, 82, 244
2023-07-08, 12:04:25, 84, 244
2023-07-08, 12:04:26, 79, 241
2023-07-08, 12:04:27, 82, 241
2023-07-08, 12:04:28, 81, 242
2023-07-08, 12:04:29, 82, 241
2023-07-08, 12:04:30, 89, 243
2023-07-08, 12:04:31, 83, 242
2023-07-08, 12:04:32, 82, 241
2023-07-08, 12:04:33, 81, 250
2023-07-08, 12:04:34, 90, 241
2023-07-08, 12:04:35, 81, 238
2023-07-08, 12:04:36, 177, 336
2023-07-08, 12:04:37, 80, 239
2023-07-08, 12:04:38, 101, 252
2023-07-08, 12:04:39, 86, 243
2023-07-08, 12:04:40, 81, 241
2023-07-08, 12:04:41, 81, 240
2023-07-08, 12:04:42, 84, 241
2023-07-08, 12:04:43, 95, 254
2023-07-08, 12:04:44, 121, 245
2023-07-08, 12:04:45, 80, 239
2023-07-08, 12:04:46, 80, 242
2023-07-08, 12:04:47, 82, 243
2023-07-08, 12:04:48, 96, 247
2023-07-08, 12:04:49, 96, 243
2023-07-08, 12:04:50, 87, 240
2023-07-08, 12:04:52, 84, 245
2023-07-08, 12:04:53, 81, 246
2023-07-08, 12:04:54, 83, 246
2023-07-08, 12:04:55, 82, 241
2023-07-08, 12:04:56, 79, 244
2023-07-08, 12:04:57, 79, 241
2023-07-08, 12:04:58, 81, 242
2023-07-08, 12:04:59, 80, 242
2023-07-08, 12:05:00, 83, 241
2023-07-08, 12:05:01, 80, 252
2023-07-08, 12:05:02, 81, 250
2023-07-08, 12:05:03, 81, 248
2023-07-08, 12:05:04, 81, 250
2023-07-08, 12:05:05, 83, 242
2023-07-08, 12:05:06, 82, 239
2023-07-08, 12:05:07, 80, 243
2023-07-08, 12:05:08, 81, 244
2023-07-08, 12:05:09, 81, 245
2023-07-08, 12:05:10, 82, 242
2023-07-08, 12:05:11, 82, 239
2023-07-08, 12:05:12, 81, 243
2023-07-08, 12:05:13, 179, 336
2023-07-08, 12:05:14, 81, 243
2023-07-08, 12:05:15, 81, 242
2023-07-08, 12:05:16, 84, 241
2023-07-08, 12:05:17, 79, 242
2023-07-08, 12:05:18, 81, 239
2023-07-08, 12:05:19, 92, 255
2023-07-08, 12:05:20, 82, 241
2023-07-08, 12:05:21, 81, 243
2023-07-08, 12:05:22, 82, 243
2023-07-08, 12:05:23, 82, 246
2023-07-08, 12:05:24, 100, 240
2023-07-08, 12:05:25, 80, 240
2023-07-08, 12:05:26, 95, 241
2023-07-08, 12:05:27, 89, 241
2023-07-08, 12:05:29, 93, 244
2023-07-08, 12:05:30, 81, 242
2023-07-08, 12:05:31, 81, 243
2023-07-08, 12:05:32, 80, 240
2023-07-08, 12:05:33, 80, 241
2023-07-08, 12:05:34, 80, 242
2023-07-08, 12:05:35, 100, 261
2023-07-08, 12:05:36, 83, 241
2023-07-08, 12:05:37, 82, 242
2023-07-08, 12:05:38, 80, 240
2023-07-08, 12:05:39, 185, 341
2023-07-08, 12:05:40, 97, 258
2023-07-08, 12:05:41, 80, 244
2023-07-08, 12:05:42, 81, 240
2023-07-08, 12:05:43, 81, 241
2023-07-08, 12:05:44, 82, 249
2023-07-08, 12:05:45, 82, 241
2023-07-08, 12:05:46, 197, 354
2023-07-08, 12:05:47, 80, 242
2023-07-08, 12:05:48, 82, 243
2023-07-08, 12:05:49, 106, 252
2023-07-08, 12:05:50, 79, 243
2023-07-08, 12:05:51, 81, 243
2023-07-08, 12:05:52, 81, 240
2023-07-08, 12:05:53, 94, 253
2023-07-08, 12:05:54, 81, 244
2023-07-08, 12:05:55, 82, 241
2023-07-08, 12:05:56, 81, 241
2023-07-08, 12:05:57, 91, 249
2023-07-08, 12:05:58, 82, 242
2023-07-08, 12:05:59, 84, 242
2023-07-08, 12:06:00, 84, 243
2023-07-08, 12:06:01, 91, 241
2023-07-08, 12:06:02, 86, 241
2023-07-08, 12:06:04, 95, 278
2023-07-08, 12:06:05, 81, 251
2023-07-08, 12:06:06, 80, 246
2023-07-08, 12:06:07, 84, 246
2023-07-08, 12:06:08, 81, 243
2023-07-08, 12:06:09, 87, 242
2023-07-08, 12:06:10, 81, 259
2023-07-08, 12:06:11, 81, 255
2023-07-08, 12:06:12, 80, 246
2023-07-08, 12:06:13, 82, 241
2023-07-08, 12:06:14, 83, 243
2023-07-08, 12:06:15, 94, 252
2023-07-08, 12:06:16, 82, 241
2023-07-08, 12:06:17, 80, 243
2023-07-08, 12:06:18, 79, 240
2023-07-08, 12:06:19, 89, 241
2023-07-08, 12:06:20, 83, 240
2023-07-08, 12:06:21, 82, 241
2023-07-08, 12:06:22, 83, 240
2023-07-08, 12:06:23, 82, 241
2023-07-08, 12:06:24, 80, 262
2023-07-08, 12:06:25, 85, 241
2023-07-08, 12:06:26, 112, 275
2023-07-08, 12:06:27, 80, 239
2023-07-08, 12:06:28, 119, 272
2023-07-08, 12:06:29, 84, 242
2023-07-08, 12:06:30, 84, 246
2023-07-08, 12:06:31, 83, 242
2023-07-08, 12:06:32, 80, 242
2023-07-08, 12:06:33, 80, 241
2023-07-08, 12:06:34, 81, 255
2023-07-08, 12:06:35, 81, 242
2023-07-08, 12:06:36, 105, 241
2023-07-08, 12:06:38, 82, 252
2023-07-08, 12:06:39, 113, 262
2023-07-08, 12:06:40, 82, 251
2023-07-08, 12:06:41, 82, 239
2023-07-08, 12:06:42, 81, 241
2023-07-08, 12:06:43, 82, 261
2023-07-08, 12:06:44, 82, 258
2023-07-08, 12:06:45, 89, 252
2023-07-08, 12:06:46, 79, 242
2023-07-08, 12:06:47, 83, 241
2023-07-08, 12:06:48, 214, 375
2023-07-08, 12:06:49, 110, 265
2023-07-08, 12:06:50, 81, 238
2023-07-08, 12:06:51, 106, 261
2023-07-08, 12:06:52, 83, 239
2023-07-08, 12:06:53, 80, 239
2023-07-08, 12:06:54, 90, 238
2023-07-08, 12:06:55, 80, 239
2023-07-08, 12:06:56, 80, 239
2023-07-08, 12:06:57, 80, 237
2023-07-08, 12:06:58, 94, 252
2023-07-08, 12:06:59, 138, 294
2023-07-08, 12:07:00, 80, 238
2023-07-08, 12:07:01, 89, 242
2023-07-08, 12:07:02, 87, 240
2023-07-08, 12:07:04, 94, 238
2023-07-08, 12:07:05, 103, 257
2023-07-08, 12:07:06, 95, 241
2023-07-08, 12:07:07, 80, 237
2023-07-08, 12:07:08, 82, 243
2023-07-08, 12:07:09, 83, 252
2023-07-08, 12:07:10, 94, 260
2023-07-08, 12:07:11, 87, 238
2023-07-08, 12:07:12, 79, 239
2023-07-08, 12:07:13, 83, 239
2023-07-08, 12:07:14, 81, 247
2023-07-08, 12:07:15, 83, 238
2023-07-08, 12:07:16, 81, 240
2023-07-08, 12:07:17, 82, 240
2023-07-08, 12:07:18, 84, 240
2023-07-08, 12:07:19, 90, 247
2023-07-08, 12:07:20, 85, 238
2023-07-08, 12:07:21, 83, 237
2023-07-08, 12:07:22, 82, 243
2023-07-08, 12:07:23, 82, 240
2023-07-08, 12:07:24, 79, 241
2023-07-08, 12:07:25, 81, 239
2023-07-08, 12:07:26, 82, 240
2023-07-08, 12:07:27, 81, 239
2023-07-08, 12:07:28, 94, 242
2023-07-08, 12:07:29, 95, 242
2023-07-08, 12:07:31, 83, 239
2023-07-08, 12:07:32, 80, 253
2023-07-08, 12:07:33, 84, 244
2023-07-08, 12:07:34, 82, 245
2023-07-08, 12:07:35, 83, 239
2023-07-08, 12:07:36, 81, 240
2023-07-08, 12:07:37, 81, 239
2023-07-08, 12:07:38, 81, 239
2023-07-08, 12:07:39, 90, 264
2023-07-08, 12:07:40, 80, 247
2023-07-08, 12:07:41, 80, 243
2023-07-08, 12:07:42, 80, 240
2023-07-08, 12:07:43, 81, 239
2023-07-08, 12:07:44, 80, 239
2023-07-08, 12:07:45, 80, 238
