"['2023-07-07', '07:34:34', '203', '357']"
"['2023-07-07', '07:34:35', '78', '236']"
"['2023-07-07', '07:34:36', '77', '233']"
"['2023-07-07', '07:34:37', '79', '234']"
"['2023-07-07', '07:34:38', '78', '235']"
"['2023-07-07', '07:34:39', '78', '236']"
"['2023-07-07', '07:34:40', '77', '234']"
"['2023-07-07', '07:34:41', '79', '233']"
"['2023-07-07', '07:34:42', '79', '234']"
"['2023-07-07', '07:34:44', '78', '235']"
"['2023-07-07', '07:34:45', '78', '233']"
"['2023-07-07', '07:34:46', '80', '234']"
"['2023-07-07', '07:34:47', '80', '235']"
"['2023-07-07', '07:34:48', '80', '235']"
"['2023-07-07', '07:34:49', '79', '235']"
"['2023-07-07', '07:34:50', '80', '236']"
"['2023-07-07', '07:34:51', '80', '235']"
"['2023-07-07', '07:34:52', '79', '237']"
"['2023-07-07', '07:34:53', '81', '239']"
"['2023-07-07', '07:34:54', '79', '234']"
"['2023-07-07', '07:34:55', '80', '233']"
"['2023-07-07', '07:34:56', '79', '236']"
"['2023-07-07', '07:34:57', '80', '236']"
"['2023-07-07', '07:34:58', '80', '235']"
"['2023-07-07', '07:34:59', '80', '234']"
"['2023-07-07', '07:35:00', '79', '237']"
"['2023-07-07', '07:35:01', '79', '235']"
"['2023-07-07', '07:35:02', '79', '235']"
"['2023-07-07', '07:35:03', '79', '235']"
"['2023-07-07', '07:35:04', '77', '237']"
"['2023-07-07', '07:35:05', '81', '238']"
"['2023-07-07', '07:35:06', '78', '236']"
"['2023-07-07', '07:35:07', '78', '236']"
"['2023-07-07', '07:35:08', '78', '236']"
"['2023-07-07', '07:35:09', '87', '235']"
"['2023-07-07', '07:35:10', '79', '237']"
"['2023-07-07', '07:35:11', '79', '241']"
"['2023-07-07', '07:35:12', '80', '234']"
"['2023-07-07', '07:35:13', '79', '238']"
"['2023-07-07', '07:35:14', '80', '235']"
"['2023-07-07', '07:35:15', '78', '236']"
"['2023-07-07', '07:35:17', '79', '236']"
"['2023-07-07', '07:35:18', '79', '236']"
"['2023-07-07', '07:35:19', '81', '234']"
"['2023-07-07', '07:35:20', '81', '235']"
"['2023-07-07', '07:35:21', '79', '235']"
"['2023-07-07', '07:35:22', '80', '235']"
"['2023-07-07', '07:35:23', '77', '234']"
"['2023-07-07', '07:35:24', '80', '233']"
"['2023-07-07', '07:35:25', '80', '235']"
"['2023-07-07', '07:35:26', '79', '235']"
"['2023-07-07', '07:35:27', '79', '235']"
"['2023-07-07', '07:35:28', '78', '237']"
"['2023-07-07', '07:35:29', '78', '236']"
"['2023-07-07', '07:35:30', '80', '234']"
"['2023-07-07', '07:35:31', '79', '236']"
"['2023-07-07', '07:35:32', '80', '235']"
"['2023-07-07', '07:35:33', '79', '234']"
"['2023-07-07', '07:35:34', '78', '236']"
"['2023-07-07', '07:35:35', '78', '237']"
"['2023-07-07', '07:35:36', '78', '234']"
"['2023-07-07', '07:35:37', '109', '271']"
"['2023-07-07', '07:35:38', '255', '404']"
"['2023-07-07', '07:35:39', '78', '237']"
"['2023-07-07', '07:35:40', '78', '237']"
"['2023-07-07', '07:35:41', '81', '236']"
"['2023-07-07', '07:35:42', '78', '236']"
"['2023-07-07', '07:35:43', '80', '235']"
"['2023-07-07', '07:35:44', '80', '235']"
"['2023-07-07', '07:35:45', '78', '237']"
"['2023-07-07', '07:35:46', '81', '235']"
"['2023-07-07', '07:35:47', '79', '237']"
"['2023-07-07', '07:35:48', '78', '235']"
"['2023-07-07', '07:35:49', '79', '238']"
"['2023-07-07', '07:35:50', '83', '234']"
"['2023-07-07', '07:35:51', '78', '236']"
"['2023-07-07', '07:35:52', '79', '234']"
"['2023-07-07', '07:35:53', '78', '236']"
"['2023-07-07', '07:35:54', '78', '234']"
"['2023-07-07', '07:35:56', '78', '238']"
"['2023-07-07', '07:35:57', '78', '233']"
"['2023-07-07', '07:35:58', '82', '239']"
"['2023-07-07', '07:35:59', '79', '236']"
"['2023-07-07', '07:36:00', '79', '237']"
"['2023-07-07', '07:36:01', '80', '235']"
"['2023-07-07', '07:36:02', '78', '236']"
"['2023-07-07', '07:36:03', '78', '235']"
"['2023-07-07', '07:36:04', '81', '235']"
"['2023-07-07', '07:36:05', '80', '234']"
"['2023-07-07', '07:36:06', '78', '236']"
"['2023-07-07', '07:36:07', '78', '237']"
"['2023-07-07', '07:36:08', '78', '236']"
"['2023-07-07', '07:36:09', '79', '234']"
"['2023-07-07', '07:36:10', '78', '235']"
"['2023-07-07', '07:36:11', '79', '234']"
"['2023-07-07', '07:36:12', '81', '236']"
"['2023-07-07', '07:36:13', '82', '237']"
"['2023-07-07', '07:36:14', '77', '236']"
"['2023-07-07', '07:36:15', '78', '235']"
"['2023-07-07', '07:36:16', '86', '238']"
"['2023-07-07', '07:36:17', '79', '235']"
"['2023-07-07', '07:36:18', '79', '235']"
"['2023-07-07', '07:36:19', '81', '234']"
"['2023-07-07', '07:36:20', '79', '235']"
"['2023-07-07', '07:36:21', '77', '236']"
"['2023-07-07', '07:36:22', '79', '235']"
"['2023-07-07', '07:36:23', '77', '235']"
"['2023-07-07', '07:36:24', '82', '236']"
"['2023-07-07', '07:36:25', '86', '235']"
"['2023-07-07', '07:36:26', '78', '236']"
"['2023-07-07', '07:36:27', '85', '236']"
"['2023-07-07', '07:36:28', '79', '236']"
"['2023-07-07', '07:36:29', '80', '238']"
"['2023-07-07', '07:36:30', '78', '242']"
"['2023-07-07', '07:36:31', '79', '234']"
"['2023-07-07', '07:36:32', '78', '235']"
"['2023-07-07', '07:36:33', '82', '237']"
"['2023-07-07', '07:36:34', '79', '236']"
"['2023-07-07', '07:36:35', '78', '234']"
"['2023-07-07', '07:36:36', '77', '240']"
"['2023-07-07', '07:36:38', '79', '235']"
"['2023-07-07', '07:36:39', '80', '237']"
"['2023-07-07', '07:36:40', '79', '235']"
"['2023-07-07', '07:36:41', '77', '237']"
"['2023-07-07', '07:36:42', '78', '233']"
"['2023-07-07', '07:36:43', '181', '338']"
"['2023-07-07', '07:36:44', '123', '284']"
"['2023-07-07', '07:36:45', '78', '237']"
"['2023-07-07', '07:36:46', '107', '266']"
"['2023-07-07', '07:36:47', '203', '363']"
"['2023-07-07', '07:36:48', '79', '234']"
"['2023-07-07', '07:36:49', '80', '235']"
"['2023-07-07', '07:36:50', '77', '236']"
"['2023-07-07', '07:36:51', '78', '235']"
"['2023-07-07', '07:36:52', '80', '235']"
"['2023-07-07', '07:36:53', '80', '234']"
"['2023-07-07', '07:36:54', '78', '235']"
"['2023-07-07', '07:36:55', '78', '235']"
"['2023-07-07', '07:36:56', '78', '236']"
"['2023-07-07', '07:36:57', '79', '234']"
"['2023-07-07', '07:36:58', '78', '234']"
"['2023-07-07', '07:36:59', '78', '235']"
"['2023-07-07', '07:37:00', '80', '235']"
"['2023-07-07', '07:37:01', '81', '238']"
"['2023-07-07', '07:37:02', '79', '234']"
"['2023-07-07', '07:37:03', '77', '236']"
"['2023-07-07', '07:37:04', '80', '236']"
"['2023-07-07', '07:37:05', '79', '236']"
"['2023-07-07', '07:37:06', '80', '235']"
"['2023-07-07', '07:37:07', '80', '237']"
"['2023-07-07', '07:37:08', '78', '237']"
"['2023-07-07', '07:37:09', '78', '235']"
"['2023-07-07', '07:37:10', '79', '235']"
"['2023-07-07', '07:37:11', '77', '236']"
"['2023-07-07', '07:37:12', '77', '234']"
"['2023-07-07', '07:37:13', '79', '237']"
"['2023-07-07', '07:37:14', '80', '233']"
"['2023-07-07', '07:37:16', '81', '238']"
"['2023-07-07', '07:37:17', '77', '234']"
"['2023-07-07', '07:37:18', '77', '234']"
"['2023-07-07', '07:37:19', '79', '234']"
"['2023-07-07', '07:37:20', '82', '235']"
"['2023-07-07', '07:37:21', '78', '236']"
"['2023-07-07', '07:37:22', '78', '234']"
"['2023-07-07', '07:37:23', '79', '234']"
"['2023-07-07', '07:37:24', '79', '236']"
"['2023-07-07', '07:37:25', '78', '235']"
"['2023-07-07', '07:37:26', '77', '235']"
"['2023-07-07', '07:37:27', '78', '235']"
"['2023-07-07', '07:37:28', '79', '235']"
"['2023-07-07', '07:37:29', '79', '235']"
"['2023-07-07', '07:37:30', '78', '235']"
"['2023-07-07', '07:37:31', '78', '235']"
"['2023-07-07', '07:37:32', '78', '234']"
"['2023-07-07', '07:37:33', '78', '237']"
"['2023-07-07', '07:37:34', '80', '236']"
"['2023-07-07', '07:37:35', '79', '236']"
"['2023-07-07', '07:37:36', '79', '234']"
"['2023-07-07', '07:37:37', '81', '238']"
"['2023-07-07', '07:37:38', '78', '236']"
"['2023-07-07', '07:37:39', '79', '236']"
"['2023-07-07', '07:37:40', '80', '235']"
"['2023-07-07', '07:37:41', '82', '235']"
"['2023-07-07', '07:37:42', '84', '235']"
"['2023-07-07', '07:37:43', '80', '234']"
"['2023-07-07', '07:37:44', '78', '235']"
"['2023-07-07', '07:37:45', '80', '234']"
"['2023-07-07', '07:37:46', '78', '234']"
"['2023-07-07', '07:37:47', '78', '235']"
"['2023-07-07', '07:37:48', '81', '234']"
"['2023-07-07', '07:37:50', '90', '248']"
"['2023-07-07', '07:37:51', '171', '329']"
"['2023-07-07', '07:37:52', '192', '351']"
"['2023-07-07', '07:37:53', '78', '235']"
"['2023-07-07', '07:37:54', '80', '235']"
"['2023-07-07', '07:37:55', '79', '235']"
"['2023-07-07', '07:37:56', '79', '236']"
"['2023-07-07', '07:37:57', '81', '234']"
"['2023-07-07', '07:37:58', '78', '235']"
"['2023-07-07', '07:37:59', '78', '234']"
"['2023-07-07', '07:38:00', '78', '234']"
"['2023-07-07', '07:38:01', '79', '234']"
"['2023-07-07', '07:38:02', '78', '235']"
"['2023-07-07', '07:38:03', '78', '236']"
"['2023-07-07', '07:38:04', '80', '233']"
"['2023-07-07', '07:38:05', '77', '235']"
"['2023-07-07', '07:38:06', '79', '237']"
"['2023-07-07', '07:38:07', '77', '237']"
"['2023-07-07', '07:38:08', '78', '237']"
"['2023-07-07', '07:38:09', '78', '237']"
"['2023-07-07', '07:38:10', '78', '234']"
"['2023-07-07', '07:38:11', '78', '237']"
"['2023-07-07', '07:38:12', '79', '235']"
"['2023-07-07', '07:38:13', '79', '235']"
"['2023-07-07', '07:38:14', '78', '236']"
"['2023-07-07', '07:38:15', '77', '237']"
"['2023-07-07', '07:38:16', '78', '235']"
"['2023-07-07', '07:38:17', '79', '234']"
"['2023-07-07', '07:38:18', '81', '234']"
"['2023-07-07', '07:38:19', '78', '235']"
"['2023-07-07', '07:38:20', '84', '235']"
"['2023-07-07', '07:38:21', '77', '235']"
"['2023-07-07', '07:38:22', '77', '240']"
"['2023-07-07', '07:38:23', '77', '235']"
"['2023-07-07', '07:38:24', '78', '237']"
"['2023-07-07', '07:38:25', '80', '236']"
"['2023-07-07', '07:38:26', '78', '236']"
"['2023-07-07', '07:38:27', '78', '236']"
"['2023-07-07', '07:38:29', '81', '235']"
"['2023-07-07', '07:38:30', '77', '237']"
"['2023-07-07', '07:38:31', '79', '237']"
"['2023-07-07', '07:38:32', '78', '235']"
"['2023-07-07', '07:38:33', '78', '234']"
"['2023-07-07', '07:38:34', '78', '235']"
"['2023-07-07', '07:38:35', '81', '234']"
"['2023-07-07', '07:38:36', '78', '234']"
"['2023-07-07', '07:38:37', '79', '234']"
"['2023-07-07', '07:38:38', '79', '236']"
"['2023-07-07', '07:38:39', '77', '236']"
"['2023-07-07', '07:38:40', '77', '235']"
"['2023-07-07', '07:38:41', '79', '233']"
"['2023-07-07', '07:38:42', '76', '233']"
"['2023-07-07', '07:38:43', '82', '234']"
"['2023-07-07', '07:38:44', '77', '237']"
"['2023-07-07', '07:38:45', '77', '233']"
"['2023-07-07', '07:38:46', '79', '235']"
"['2023-07-07', '07:38:47', '77', '237']"
"['2023-07-07', '07:38:48', '77', '234']"
"['2023-07-07', '07:38:49', '79', '237']"
"['2023-07-07', '07:38:50', '79', '234']"
"['2023-07-07', '07:38:51', '79', '235']"
"['2023-07-07', '07:38:52', '79', '233']"
"['2023-07-07', '07:38:53', '79', '236']"
"['2023-07-07', '07:38:54', '77', '236']"
"['2023-07-07', '07:38:55', '178', '337']"
"['2023-07-07', '07:38:56', '86', '236']"
"['2023-07-07', '07:38:57', '186', '343']"
"['2023-07-07', '07:38:58', '80', '233']"
"['2023-07-07', '07:38:59', '78', '234']"
"['2023-07-07', '07:39:00', '79', '236']"
"['2023-07-07', '07:39:01', '79', '235']"
"['2023-07-07', '07:39:02', '79', '234']"
"['2023-07-07', '07:39:03', '77', '238']"
"['2023-07-07', '07:39:04', '79', '234']"
"['2023-07-07', '07:39:05', '79', '236']"
"['2023-07-07', '07:39:07', '82', '236']"
"['2023-07-07', '07:39:08', '79', '235']"
"['2023-07-07', '07:39:09', '78', '236']"
"['2023-07-07', '07:39:10', '79', '235']"
"['2023-07-07', '07:39:11', '79', '234']"
"['2023-07-07', '07:39:12', '78', '237']"
"['2023-07-07', '07:39:13', '78', '233']"
"['2023-07-07', '07:39:14', '78', '236']"
"['2023-07-07', '07:39:15', '79', '234']"
"['2023-07-07', '07:39:16', '77', '235']"
"['2023-07-07', '07:39:17', '78', '236']"
"['2023-07-07', '07:39:18', '79', '235']"
"['2023-07-07', '07:39:19', '81', '235']"
"['2023-07-07', '07:39:20', '78', '234']"
"['2023-07-07', '07:39:21', '79', '235']"
"['2023-07-07', '07:39:22', '79', '235']"
"['2023-07-07', '07:39:23', '79', '234']"
"['2023-07-07', '07:39:24', '78', '234']"
"['2023-07-07', '07:39:25', '77', '234']"
"['2023-07-07', '07:39:26', '77', '235']"
"['2023-07-07', '07:39:27', '78', '235']"
"['2023-07-07', '07:39:28', '78', '235']"
"['2023-07-07', '07:39:29', '79', '235']"
"['2023-07-07', '07:39:30', '78', '235']"
"['2023-07-07', '07:39:31', '79', '235']"
"['2023-07-07', '07:39:32', '82', '237']"
"['2023-07-07', '07:39:33', '84', '234']"
"['2023-07-07', '07:39:34', '78', '233']"
"['2023-07-07', '07:39:35', '78', '241']"
"['2023-07-07', '07:39:36', '81', '235']"
"['2023-07-07', '07:39:37', '78', '234']"
"['2023-07-07', '07:39:38', '77', '236']"
"['2023-07-07', '07:39:39', '77', '235']"
"['2023-07-07', '07:39:40', '78', '238']"
"['2023-07-07', '07:39:41', '77', '235']"
"['2023-07-07', '07:39:42', '78', '233']"
"['2023-07-07', '07:39:44', '78', '234']"
"['2023-07-07', '07:39:45', '79', '234']"
"['2023-07-07', '07:39:46', '130', '274']"
"['2023-07-07', '07:39:47', '82', '236']"
"['2023-07-07', '07:39:48', '78', '234']"
"['2023-07-07', '07:39:49', '79', '234']"
"['2023-07-07', '07:39:50', '77', '234']"
"['2023-07-07', '07:39:51', '78', '235']"
"['2023-07-07', '07:39:52', '77', '234']"
"['2023-07-07', '07:39:53', '81', '234']"
"['2023-07-07', '07:39:54', '79', '236']"
"['2023-07-07', '07:39:55', '79', '234']"
"['2023-07-07', '07:39:56', '78', '234']"
"['2023-07-07', '07:39:57', '78', '234']"
"['2023-07-07', '07:39:58', '79', '235']"
"['2023-07-07', '07:39:59', '97', '263']"
"['2023-07-07', '07:40:00', '80', '234']"
"['2023-07-07', '07:40:01', '80', '234']"
"['2023-07-07', '07:40:02', '79', '235']"
"['2023-07-07', '07:40:03', '80', '234']"
"['2023-07-07', '07:40:04', '79', '235']"
"['2023-07-07', '07:40:05', '80', '235']"
"['2023-07-07', '07:40:06', '79', '233']"
"['2023-07-07', '07:40:07', '79', '234']"
"['2023-07-07', '07:40:08', '77', '236']"
"['2023-07-07', '07:40:09', '77', '233']"
"['2023-07-07', '07:40:10', '83', '235']"
"['2023-07-07', '07:40:11', '78', '234']"
"['2023-07-07', '07:40:12', '79', '237']"
"['2023-07-07', '07:40:13', '77', '233']"
"['2023-07-07', '07:40:14', '77', '234']"
"['2023-07-07', '07:40:15', '80', '233']"
"['2023-07-07', '07:40:16', '78', '235']"
"['2023-07-07', '07:40:17', '78', '234']"
"['2023-07-07', '07:40:18', '78', '235']"
"['2023-07-07', '07:40:19', '78', '233']"
"['2023-07-07', '07:40:20', '78', '238']"
"['2023-07-07', '07:40:22', '78', '233']"
"['2023-07-07', '07:40:23', '78', '236']"
"['2023-07-07', '07:40:24', '78', '233']"
"['2023-07-07', '07:40:25', '80', '235']"
"['2023-07-07', '07:40:26', '78', '234']"
"['2023-07-07', '07:40:27', '77', '235']"
"['2023-07-07', '07:40:28', '77', '235']"
"['2023-07-07', '07:40:29', '79', '234']"
"['2023-07-07', '07:40:30', '78', '233']"
"['2023-07-07', '07:40:31', '77', '234']"
"['2023-07-07', '07:40:32', '81', '234']"
"['2023-07-07', '07:40:33', '78', '235']"
"['2023-07-07', '07:40:34', '78', '233']"
"['2023-07-07', '07:40:35', '77', '235']"
"['2023-07-07', '07:40:36', '78', '233']"
"['2023-07-07', '07:40:37', '79', '234']"
"['2023-07-07', '07:40:38', '78', '236']"
"['2023-07-07', '07:40:39', '79', '234']"
"['2023-07-07', '07:40:40', '79', '236']"
"['2023-07-07', '07:40:41', '78', '234']"
"['2023-07-07', '07:40:42', '79', '237']"
"['2023-07-07', '07:40:43', '80', '234']"
"['2023-07-07', '07:40:44', '77', '234']"
"['2023-07-07', '07:40:45', '77', '237']"
"['2023-07-07', '07:40:46', '81', '236']"
"['2023-07-07', '07:40:47', '78', '236']"
"['2023-07-07', '07:40:48', '77', '235']"
"['2023-07-07', '07:40:49', '76', '234']"
"['2023-07-07', '07:40:50', '80', '237']"
"['2023-07-07', '07:40:51', '77', '234']"
"['2023-07-07', '07:40:52', '79', '235']"
"['2023-07-07', '07:40:53', '78', '235']"
"['2023-07-07', '07:40:54', '77', '234']"
"['2023-07-07', '07:40:55', '77', '235']"
"['2023-07-07', '07:40:56', '77', '235']"
"['2023-07-07', '07:40:57', '78', '236']"
"['2023-07-07', '07:40:59', '78', '234']"
"['2023-07-07', '07:41:00', '79', '234']"
"['2023-07-07', '07:41:01', '78', '234']"
"['2023-07-07', '07:41:02', '77', '236']"
"['2023-07-07', '07:41:03', '77', '236']"
"['2023-07-07', '07:41:04', '78', '235']"
"['2023-07-07', '07:41:05', '180', '334']"
"['2023-07-07', '07:41:06', '77', '237']"
"['2023-07-07', '07:41:07', '78', '235']"
"['2023-07-07', '07:41:08', '80', '235']"
"['2023-07-07', '07:41:09', '80', '234']"
"['2023-07-07', '07:41:10', '78', '236']"
"['2023-07-07', '07:41:11', '77', '233']"
"['2023-07-07', '07:41:12', '78', '233']"
"['2023-07-07', '07:41:13', '80', '234']"
"['2023-07-07', '07:41:14', '78', '235']"
"['2023-07-07', '07:41:15', '78', '234']"
"['2023-07-07', '07:41:16', '78', '234']"
"['2023-07-07', '07:41:17', '79', '234']"
"['2023-07-07', '07:41:18', '77', '236']"
"['2023-07-07', '07:41:19', '79', '235']"
"['2023-07-07', '07:41:20', '78', '236']"
"['2023-07-07', '07:41:21', '78', '235']"
"['2023-07-07', '07:41:22', '77', '236']"
"['2023-07-07', '07:41:23', '81', '234']"
"['2023-07-07', '07:41:24', '79', '234']"
"['2023-07-07', '07:41:25', '80', '234']"
"['2023-07-07', '07:41:26', '77', '235']"
"['2023-07-07', '07:41:27', '81', '235']"
"['2023-07-07', '07:41:28', '79', '234']"
"['2023-07-07', '07:41:29', '79', '232']"
"['2023-07-07', '07:41:30', '81', '234']"
"['2023-07-07', '07:41:31', '79', '235']"
"['2023-07-07', '07:41:32', '78', '233']"
"['2023-07-07', '07:41:33', '78', '234']"
"['2023-07-07', '07:41:34', '76', '234']"
"['2023-07-07', '07:41:35', '77', '234']"
"['2023-07-07', '07:41:36', '78', '234']"
"['2023-07-07', '07:41:37', '78', '235']"
"['2023-07-07', '07:41:39', '78', '237']"
"['2023-07-07', '07:41:40', '77', '235']"
"['2023-07-07', '07:41:41', '79', '235']"
"['2023-07-07', '07:41:42', '78', '235']"
"['2023-07-07', '07:41:43', '79', '234']"
"['2023-07-07', '07:41:44', '77', '237']"
"['2023-07-07', '07:41:45', '78', '234']"
"['2023-07-07', '07:41:46', '78', '237']"
"['2023-07-07', '07:41:47', '78', '235']"
"['2023-07-07', '07:41:48', '77', '237']"
"['2023-07-07', '07:41:49', '79', '237']"
"['2023-07-07', '07:41:50', '80', '238']"
"['2023-07-07', '07:41:51', '79', '236']"
"['2023-07-07', '07:41:52', '79', '234']"
"['2023-07-07', '07:41:53', '78', '235']"
"['2023-07-07', '07:41:54', '79', '236']"
"['2023-07-07', '07:41:55', '77', '236']"
"['2023-07-07', '07:41:56', '77', '238']"
"['2023-07-07', '07:41:57', '78', '239']"
"['2023-07-07', '07:41:58', '78', '237']"
"['2023-07-07', '07:41:59', '79', '234']"
"['2023-07-07', '07:42:00', '77', '234']"
"['2023-07-07', '07:42:01', '77', '237']"
"['2023-07-07', '07:42:02', '76', '234']"
"['2023-07-07', '07:42:03', '77', '236']"
"['2023-07-07', '07:42:04', '77', '233']"
"['2023-07-07', '07:42:05', '76', '235']"
"['2023-07-07', '07:42:06', '82', '236']"
"['2023-07-07', '07:42:07', '77', '238']"
"['2023-07-07', '07:42:08', '81', '237']"
"['2023-07-07', '07:42:09', '80', '239']"
"['2023-07-07', '07:42:10', '203', '361']"
"['2023-07-07', '07:42:11', '127', '283']"
"['2023-07-07', '07:42:12', '82', '236']"
"['2023-07-07', '07:42:13', '111', '270']"
"['2023-07-07', '07:42:14', '79', '236']"
"['2023-07-07', '07:42:15', '79', '239']"
"['2023-07-07', '07:42:17', '78', '234']"
"['2023-07-07', '07:42:18', '78', '236']"
"['2023-07-07', '07:42:19', '77', '235']"
"['2023-07-07', '07:42:20', '78', '235']"
"['2023-07-07', '07:42:21', '78', '234']"
"['2023-07-07', '07:42:22', '79', '235']"
"['2023-07-07', '07:42:23', '79', '235']"
"['2023-07-07', '07:42:24', '78', '235']"
"['2023-07-07', '07:42:25', '79', '236']"
"['2023-07-07', '07:42:26', '78', '234']"
"['2023-07-07', '07:42:27', '80', '234']"
"['2023-07-07', '07:42:28', '78', '236']"
"['2023-07-07', '07:42:29', '78', '235']"
"['2023-07-07', '07:42:30', '80', '235']"
"['2023-07-07', '07:42:31', '79', '234']"
"['2023-07-07', '07:42:32', '78', '235']"
"['2023-07-07', '07:42:33', '80', '236']"
"['2023-07-07', '07:42:34', '77', '238']"
"['2023-07-07', '07:42:35', '81', '235']"
"['2023-07-07', '07:42:36', '78', '233']"
"['2023-07-07', '07:42:37', '78', '234']"
"['2023-07-07', '07:42:38', '77', '237']"
"['2023-07-07', '07:42:39', '78', '234']"
"['2023-07-07', '07:42:40', '77', '233']"
"['2023-07-07', '07:42:41', '77', '233']"
"['2023-07-07', '07:42:42', '79', '235']"
"['2023-07-07', '07:42:43', '80', '234']"
"['2023-07-07', '07:42:44', '79', '238']"
"['2023-07-07', '07:42:45', '78', '234']"
"['2023-07-07', '07:42:46', '77', '234']"
"['2023-07-07', '07:42:47', '79', '235']"
"['2023-07-07', '07:42:48', '79', '238']"
"['2023-07-07', '07:42:49', '79', '235']"
"['2023-07-07', '07:42:50', '78', '235']"
"['2023-07-07', '07:42:51', '77', '237']"
"['2023-07-07', '07:42:52', '81', '234']"
"['2023-07-07', '07:42:53', '79', '241']"
"['2023-07-07', '07:42:54', '78', '233']"
"['2023-07-07', '07:42:56', '79', '236']"
"['2023-07-07', '07:42:57', '80', '234']"
"['2023-07-07', '07:42:58', '80', '234']"
"['2023-07-07', '07:42:59', '78', '238']"
"['2023-07-07', '07:43:00', '77', '235']"
"['2023-07-07', '07:43:01', '77', '235']"
"['2023-07-07', '07:43:02', '78', '235']"
"['2023-07-07', '07:43:03', '79', '235']"
"['2023-07-07', '07:43:04', '80', '234']"
"['2023-07-07', '07:43:05', '80', '234']"
"['2023-07-07', '07:43:06', '79', '235']"
"['2023-07-07', '07:43:07', '77', '236']"
"['2023-07-07', '07:43:08', '77', '234']"
"['2023-07-07', '07:43:09', '78', '235']"
"['2023-07-07', '07:43:10', '78', '234']"
"['2023-07-07', '07:43:11', '79', '233']"
"['2023-07-07', '07:43:12', '78', '237']"
"['2023-07-07', '07:43:13', '78', '237']"
"['2023-07-07', '07:43:14', '78', '237']"
"['2023-07-07', '07:43:15', '110', '272']"
"['2023-07-07', '07:43:16', '236', '391']"
"['2023-07-07', '07:43:17', '192', '354']"
"['2023-07-07', '07:43:18', '84', '235']"
"['2023-07-07', '07:43:19', '79', '243']"
"['2023-07-07', '07:43:20', '77', '232']"
"['2023-07-07', '07:43:21', '78', '234']"
"['2023-07-07', '07:43:22', '79', '234']"
"['2023-07-07', '07:43:23', '79', '237']"
"['2023-07-07', '07:43:24', '80', '234']"
"['2023-07-07', '07:43:25', '77', '234']"
"['2023-07-07', '07:43:26', '79', '233']"
"['2023-07-07', '07:43:27', '81', '234']"
"['2023-07-07', '07:43:29', '79', '234']"
"['2023-07-07', '07:43:30', '78', '234']"
"['2023-07-07', '07:43:31', '79', '233']"
"['2023-07-07', '07:43:32', '81', '238']"
"['2023-07-07', '07:43:33', '81', '234']"
"['2023-07-07', '07:43:34', '78', '235']"
"['2023-07-07', '07:43:35', '80', '233']"
"['2023-07-07', '07:43:36', '79', '235']"
"['2023-07-07', '07:43:37', '79', '234']"
"['2023-07-07', '07:43:38', '77', '237']"
"['2023-07-07', '07:43:39', '77', '234']"
"['2023-07-07', '07:43:40', '81', '234']"
"['2023-07-07', '07:43:41', '80', '236']"
"['2023-07-07', '07:43:42', '78', '235']"
"['2023-07-07', '07:43:43', '79', '234']"
"['2023-07-07', '07:43:44', '78', '237']"
"['2023-07-07', '07:43:45', '79', '234']"
"['2023-07-07', '07:43:46', '78', '237']"
"['2023-07-07', '07:43:47', '80', '235']"
"['2023-07-07', '07:43:48', '80', '235']"
"['2023-07-07', '07:43:49', '78', '236']"
"['2023-07-07', '07:43:50', '78', '234']"
"['2023-07-07', '07:43:51', '77', '235']"
"['2023-07-07', '07:43:52', '77', '234']"
"['2023-07-07', '07:43:53', '81', '235']"
"['2023-07-07', '07:43:54', '78', '236']"
"['2023-07-07', '07:43:55', '84', '234']"
"['2023-07-07', '07:43:56', '78', '234']"
"['2023-07-07', '07:43:57', '82', '238']"
"['2023-07-07', '07:43:58', '81', '234']"
"['2023-07-07', '07:43:59', '78', '234']"
"['2023-07-07', '07:44:00', '77', '233']"
"['2023-07-07', '07:44:01', '78', '235']"
"['2023-07-07', '07:44:02', '78', '234']"
"['2023-07-07', '07:44:03', '78', '237']"
"['2023-07-07', '07:44:04', '78', '233']"
"['2023-07-07', '07:44:06', '76', '235']"
"['2023-07-07', '07:44:07', '77', '234']"
"['2023-07-07', '07:44:08', '77', '234']"
"['2023-07-07', '07:44:09', '78', '236']"
"['2023-07-07', '07:44:10', '77', '234']"
"['2023-07-07', '07:44:11', '78', '236']"
"['2023-07-07', '07:44:12', '78', '238']"
"['2023-07-07', '07:44:13', '79', '235']"
"['2023-07-07', '07:44:14', '78', '233']"
"['2023-07-07', '07:44:15', '78', '236']"
"['2023-07-07', '07:44:16', '78', '234']"
"['2023-07-07', '07:44:17', '79', '234']"
"['2023-07-07', '07:44:18', '80', '237']"
"['2023-07-07', '07:44:19', '77', '236']"
"['2023-07-07', '07:44:20', '76', '236']"
"['2023-07-07', '07:44:21', '76', '235']"
"['2023-07-07', '07:44:22', '144', '299']"
"['2023-07-07', '07:44:23', '119', '278']"
"['2023-07-07', '07:44:24', '93', '251']"
"['2023-07-07', '07:44:25', '95', '250']"
"['2023-07-07', '07:44:26', '80', '234']"
"['2023-07-07', '07:44:27', '78', '236']"
"['2023-07-07', '07:44:28', '77', '235']"
"['2023-07-07', '07:44:29', '77', '235']"
"['2023-07-07', '07:44:30', '83', '235']"
"['2023-07-07', '07:44:31', '77', '236']"
"['2023-07-07', '07:44:32', '79', '234']"
